Feature,Normalized.Dispersion
ENSG00000224189,3.5304828918639015
ENSG00000226363,0.9052556705750991
ENSG00000128645,0.825787394904365
ENSG00000128654,-1.6801932054758895
ENSG00000272551,-3.3316076721526446
ENSG00000163364,0.7096358312341179
ENSG00000236501,1.8621531786409466
ENSG00000229337,NaN
ENSG00000170144,2.3637337226016073
ENSG00000116044,2.156488387995732
ENSG00000222043,2.3354818055740907
ENSG00000213963,-0.16734968071282208
ENSG00000280374,0.27317088386879057
ENSG00000018510,-0.7275310450227959
ENSG00000196659,-1.0359499137642867
ENSG00000197557,-1.1944052311885207
ENSG00000128655,0.9552337691749415
ENSG00000229941,NaN
ENSG00000155636,6.615039721218261
ENSG00000079156,0.0297660000875749
ENSG00000223960,-1.3121942612892212
ENSG00000180228,-0.3161496985873853
ENSG00000204311,0.15985150551007205
ENSG00000079150,-0.7253866922935571
ENSG00000116095,0.6145258519629752
ENSG00000237298,-0.6697991889306845
ENSG00000155657,1.845732593546191
ENSG00000270956,-2.2531028487482603
ENSG00000270277,NaN
ENSG00000270574,-0.33775632962825647
ENSG00000271141,NaN
ENSG00000271401,NaN
ENSG00000267784,-0.8690936629304705
ENSG00000287149,-0.9936682467251856
ENSG00000163492,10.336374209171963
ENSG00000187231,0.5851969117492895
ENSG00000144331,-1.4889422317166792
ENSG00000163510,0.1143124200782044
ENSG00000281131,NaN
ENSG00000170035,-1.0891883476300603
ENSG00000234663,NaN
ENSG00000115232,-2.04927463631065
ENSG00000188452,1.1284589002221326
ENSG00000162992,-1.9920160559971067
ENSG00000260742,0.26585166069027516
ENSG00000138434,1.1147572415157634
ENSG00000150722,1.1446694537974829
ENSG00000115252,-1.4815282653607638
ENSG00000077232,-0.9376848846076842
ENSG00000162998,-0.4125298679998528
ENSG00000061676,-0.6151386984031776
ENSG00000162999,-0.37812250796248686
ENSG00000163002,0.17727013094537203
ENSG00000272800,-1.116432076059653
ENSG00000287621,NaN
ENSG00000286879,NaN
ENSG00000283839,-0.5233845354415287
ENSG00000170396,-1.6560743273710674
ENSG00000286797,NaN
ENSG00000231646,0.5245267800162323
ENSG00000226747,0.6791462573616008
ENSG00000188738,-1.0257477749510435
ENSG00000287129,-1.3634479849455086
ENSG00000237877,2.523422809143895
ENSG00000259915,-0.28361117325553903
ENSG00000065548,-1.7067484212011197
ENSG00000138448,0.5197350062165768
ENSG00000144369,0.006907953800878776
ENSG00000064989,0.6918983380849038
ENSG00000003436,9.481712385659185
ENSG00000144366,-0.6460291137136855
ENSG00000168542,8.44641630522374
ENSG00000204262,-1.6934844437642107
ENSG00000115368,-0.24230120308556405
ENSG00000138449,0.6976592012450749
ENSG00000138381,-0.7611927441075373
ENSG00000286053,NaN
ENSG00000151687,0.7962865921800923
ENSG00000128694,1.5968388768031048
ENSG00000253559,2.5765884726313235
ENSG00000273240,0.28207147073538363
ENSG00000128699,0.3346815001331084
ENSG00000064933,1.0258520988022561
ENSG00000187699,1.9752697861671222
ENSG00000138379,3.180749963589849
ENSG00000198130,1.5972498685905028
ENSG00000151689,4.891726120510283
ENSG00000151690,-0.8584283137265417
ENSG00000272979,-0.1569805303583707
ENSG00000189362,0.06616400579334288
ENSG00000233654,3.6577640431182408
ENSG00000284052,2.523367523630387
ENSG00000138386,2.681935513999307
ENSG00000115419,-1.516087610220231
ENSG00000115415,0.8451468129939536
ENSG00000138378,-0.5208709706256577
ENSG00000128641,-0.8933411919628361
ENSG00000173559,11.997226463234579
ENSG00000225884,NaN
ENSG00000168497,0.9757309504368477
ENSG00000233766,NaN
ENSG00000144339,-0.5750063540628375
ENSG00000225539,1.489203862984623
ENSG00000234919,NaN
ENSG00000196950,-0.7423871865523854
ENSG00000118997,-0.813119609943743
ENSG00000081320,-0.520330681631419
ENSG00000138411,-0.7856862649087295
ENSG00000282836,NaN
ENSG00000144395,-0.7713213736146884
ENSG00000119041,1.157221251567731
ENSG00000187944,-0.49551621350843794
ENSG00000197121,-1.7899122754169137
ENSG00000065413,1.599504444787383
ENSG00000231621,NaN
ENSG00000236977,NaN
ENSG00000225979,NaN
ENSG00000115524,1.7473730801026908
ENSG00000115520,-0.7024513322980432
ENSG00000144381,0.7705148596665634
ENSG00000115541,2.4159490937512107
ENSG00000115540,-0.36039385522158174
ENSG00000162944,2.3619874181786487
ENSG00000222017,1.3597386911392138
ENSG00000247626,-1.3716002033071961
ENSG00000115896,1.045959539366812
ENSG00000236653,NaN
ENSG00000119042,4.519510348272814
ENSG00000225953,-0.5702352696625234
ENSG00000238217,2.5895840441038316
ENSG00000226124,2.5689700756621776
ENSG00000232732,NaN
ENSG00000178074,0.17223595848813303
ENSG00000162971,2.3945103810409556
ENSG00000162972,-1.3090468967276871
ENSG00000196141,-0.05903802014179299
ENSG00000287299,0.7739987983209358
ENSG00000155729,-0.625370820222094
ENSG00000163535,-0.36146231631160647
ENSG00000138356,-1.7742239136892064
ENSG00000237166,2.6675425531337402
ENSG00000230408,NaN
ENSG00000082153,0.6537082424117427
ENSG00000013441,0.6345352597449588
ENSG00000240344,-0.253224605219701
ENSG00000196290,-0.888215393286491
ENSG00000115942,-1.0844380582768647
ENSG00000183308,NaN
ENSG00000155744,-0.8238849273675569
ENSG00000119013,0.47084705697163975
ENSG00000003402,0.546452177905828
ENSG00000003400,-0.7726840644187285
ENSG00000064012,1.7544832275728584
ENSG00000155749,2.843511681233223
ENSG00000115993,0.502266168851123
ENSG00000082146,-1.5859277220493775
ENSG00000155754,0.4853995591361956
ENSG00000155755,1.6055938302618074
ENSG00000287133,0.36908536650797924
ENSG00000082126,-0.7958419904498691
ENSG00000003393,2.733539546554974
ENSG00000138395,-1.9184528964720646
ENSG00000273209,-0.6250309981528933
ENSG00000155760,-2.0610006681665682
ENSG00000182329,-0.8316744388925361
ENSG00000222035,-1.3273301679877882
ENSG00000231903,-0.7861101052526908
ENSG00000116030,0.35277945374835445
ENSG00000055044,2.012594820692346
ENSG00000286223,NaN
ENSG00000272966,NaN
ENSG00000273456,-0.544031390410719
ENSG00000204217,-0.39947270730338486
ENSG00000138439,-1.3437130492052025
ENSG00000163596,-1.2283084693004245
ENSG00000138442,-1.5968340658618068
ENSG00000138380,-0.20584514868138407
ENSG00000144426,1.978807944011527
ENSG00000119004,-0.8271026424378246
ENSG00000138443,2.8095345953857764
ENSG00000173166,-0.6069380792374809
ENSG00000178562,1.3285497784330955
ENSG00000163599,NaN
ENSG00000163600,NaN
ENSG00000116117,0.7299972977759078
ENSG00000118257,-1.2234091087173162
ENSG00000225216,NaN
ENSG00000114933,-0.8379611997893555
ENSG00000227946,0.5134103764177783
ENSG00000023228,-0.6689717289322109
ENSG00000231955,NaN
ENSG00000114942,2.5784942017631995
ENSG00000183671,-1.7515371498566774
ENSG00000204186,-1.012562782143189
ENSG00000114948,-1.620871991615812
ENSG00000235118,NaN
ENSG00000138400,0.05712048951985471
ENSG00000118246,-0.5744674036882227
ENSG00000229321,-0.42817156310489407
ENSG00000260171,NaN
ENSG00000144410,11.708760339160358
ENSG00000118263,-0.669024316541288
ENSG00000237892,NaN
ENSG00000229647,NaN
ENSG00000234902,NaN
ENSG00000225916,NaN
ENSG00000223725,NaN
ENSG00000118260,-0.8500956446522379
ENSG00000144401,-0.46005720571154507
ENSG00000163249,0.986327372111736
ENSG00000272851,NaN
ENSG00000163251,0.051729394930628794
ENSG00000178385,-1.3883560989206176
ENSG00000225111,NaN
ENSG00000118231,-1.0350224762955247
ENSG00000168582,-0.8737074879232197
ENSG00000188674,-1.6171682437303034
ENSG00000138413,-0.7929537273366473
ENSG00000231908,5.505423673622501
ENSG00000115020,-0.7794419641565447
ENSG00000144407,-1.4092164029920897
ENSG00000078018,-1.3930088746638567
ENSG00000144406,-1.4657245646550086
ENSG00000197713,0.11870093031137374
ENSG00000144445,7.897378122165469
ENSG00000272807,-1.6396991605312734
ENSG00000229127,12.124886314276068
ENSG00000279317,NaN
ENSG00000115361,5.012848370127169
ENSG00000115365,3.2847762727345375
ENSG00000021826,-0.08455186979192847
ENSG00000178568,-0.14973115369154785
ENSG00000030419,1.1234072700374294
ENSG00000270659,-0.27494868895257624
ENSG00000272519,-2.503436639983672
ENSG00000196096,1.1795979098481317
ENSG00000144451,1.5227614060740666
ENSG00000174453,0.20327324669115085
ENSG00000138376,1.5062798743251167
ENSG00000229267,6.343099905646939
ENSG00000144452,NaN
ENSG00000286836,NaN
ENSG00000138363,-0.6691393832301178
ENSG00000115414,1.4361212551056641
ENSG00000235770,-4.5698783615198835
ENSG00000226276,NaN
ENSG00000118242,0.011632609336034291
ENSG00000115425,0.6464314045733056
ENSG00000163449,-1.5328754125682689
ENSG00000079246,-0.1571396257984551
ENSG00000260804,-0.5379867918682899
ENSG00000144583,-0.3137493371310522
ENSG00000138375,-0.853582812865337
ENSG00000232485,4.395190517817899
ENSG00000241520,-0.7566132143007342
ENSG00000197756,-1.1571261111020117
ENSG00000115457,-0.9444918628154747
ENSG00000115461,2.469676658465245
ENSG00000236886,NaN
ENSG00000229352,0.966509098103517
ENSG00000286601,-2.547444862496039
ENSG00000259855,NaN
ENSG00000233143,-1.0096094838412122
ENSG00000231672,-0.39258647064047913
ENSG00000079308,0.35393280588784165
ENSG00000223923,NaN
ENSG00000188282,-1.4220572941596294
ENSG00000180871,NaN
ENSG00000163466,2.631585155045302
ENSG00000261338,-1.4646078449072824
ENSG00000179921,-1.3461866898297992
ENSG00000127837,0.016797111813720855
ENSG00000127838,-0.412746153393384
ENSG00000135926,1.016223010210857
ENSG00000158428,1.3524188081557096
ENSG00000225062,2.2309764353733175
ENSG00000018280,9.798748056713064
ENSG00000144579,1.7475008873976574
ENSG00000273361,0.4344899222539727
ENSG00000127831,-0.7711005983178479
ENSG00000135913,6.99140099857646
ENSG00000144580,-0.9758767718016509
ENSG00000115556,-0.4624488455167336
ENSG00000273466,-1.472302126387018
ENSG00000115568,1.0481793894017362
ENSG00000074582,-1.1973113882761162
ENSG00000163481,1.2112839794446544
ENSG00000163482,-0.7732643949842951
ENSG00000135912,-0.3351916508147915
ENSG00000135929,2.341768122158002
ENSG00000272555,1.4758986975167772
ENSG00000115596,-0.24318469316903152
ENSG00000135925,0.38282671164386367
ENSG00000228135,NaN
ENSG00000235024,-2.63485207496936
ENSG00000171450,-1.292642224978528
ENSG00000163497,-0.7702303294770856
ENSG00000163499,-1.4422697856908693
ENSG00000181378,-1.4190235396443847
ENSG00000163501,NaN
ENSG00000272644,-1.133953927355702
ENSG00000187736,-1.3180360288497541
ENSG00000213901,1.5764808134667667
ENSG00000115649,-0.6157718128786811
ENSG00000144567,2.4207238649813982
ENSG00000158552,-0.7043167266499624
ENSG00000115657,-0.8621615454592434
ENSG00000198925,1.5060237761388469
ENSG00000163516,-1.3978956500762143
ENSG00000163521,-0.8842576682690514
ENSG00000115661,0.0079439776244562
ENSG00000127824,0.16221914545811536
ENSG00000243910,NaN
ENSG00000135924,7.005760479555424
ENSG00000054356,-0.0821563619669849
ENSG00000230432,-0.4801794555276608
ENSG00000182698,-2.0128755826685985
ENSG00000123992,-0.6378698446873178
ENSG00000229525,-0.2457823269889952
ENSG00000175084,-0.9934600248384479
ENSG00000072195,0.4717569805593594
ENSG00000286095,-1.0452676873856546
ENSG00000268603,NaN
ENSG00000144591,0.18634541130628288
ENSG00000072182,-0.34559947019220577
ENSG00000123989,-0.784626015009608
ENSG00000188760,-1.9369257241954936
ENSG00000124006,1.8464952734901507
ENSG00000269068,0.6365924672948855
ENSG00000123999,-0.799567985272351
ENSG00000144589,-0.01414497769807596
ENSG00000114923,-1.397879783155018
ENSG00000267919,-0.9588899654108256
ENSG00000286199,NaN
ENSG00000235337,NaN
ENSG00000236451,-1.8175804337938133
ENSG00000224819,1.0272328053369122
ENSG00000116106,-0.6366540283286213
ENSG00000272944,-0.9864444885865434
ENSG00000267034,-1.7403669577890353
ENSG00000163082,-1.2673831194435003
ENSG00000116120,-1.0442488054587
ENSG00000124003,NaN
ENSG00000123983,0.218502272182167
ENSG00000152049,1.0860726864583974
ENSG00000231189,NaN
ENSG00000171951,13.123640839489003
ENSG00000152056,6.531677211880173
ENSG00000085449,-0.1287481003963122
ENSG00000135900,-1.2895895121572092
ENSG00000228802,-0.6272917350145492
ENSG00000135919,4.6362687324535665
ENSG00000124019,-1.0302157292787744
ENSG00000274629,NaN
ENSG00000036257,0.8463169844735455
ENSG00000135905,0.7755368555217012
ENSG00000144460,-1.7063402622681474
ENSG00000273301,-1.0416763757290113
ENSG00000169047,-1.2876207452807606
ENSG00000272622,-0.8007752804954553
ENSG00000144468,1.3892197685199743
ENSG00000081052,4.654063667031877
ENSG00000169031,1.299139464682502
ENSG00000236432,-1.0732872955565036
ENSG00000168958,0.756658853763242
ENSG00000173744,0.5444780189633899
ENSG00000135917,-0.23306332073178918
ENSG00000123977,-1.2482348333199305
ENSG00000153820,-1.1626699273557892
ENSG00000232023,-1.6970654377935988
ENSG00000153823,-1.0289396574402656
ENSG00000187957,4.041568628035053
ENSG00000153827,0.4306822140151188
ENSG00000153832,14.350947027353333
ENSG00000163053,-1.500962404256514
ENSG00000225963,1.049224790431917
ENSG00000135899,8.281411290721724
ENSG00000079263,39.39268434974164
ENSG00000185404,4.634023033622679
ENSG00000067066,4.627846021328201
ENSG00000226125,NaN
ENSG00000135932,-0.3459341856681057
ENSG00000135916,-1.4350897643052063
ENSG00000232520,-0.29286981490037206
ENSG00000135898,-0.3896810683488925
ENSG00000238062,-0.5975044593451354
ENSG00000173699,NaN
ENSG00000204128,1.5229979483630083
ENSG00000261829,-1.0971761695882198
ENSG00000173692,-0.4368133584980087
ENSG00000135914,-0.6902538396937684
ENSG00000135931,-1.4585385229151995
ENSG00000224376,12.833702235007362
ENSG00000156966,1.778409584805261
ENSG00000233538,NaN
ENSG00000115053,2.7230461254177554
ENSG00000181798,-0.5863750508755755
ENSG00000286942,NaN
ENSG00000171596,1.4114276709700846
ENSG00000187514,-0.20244780845305868
ENSG00000156973,-0.23721280138766934
ENSG00000144524,-0.8757831202756339
ENSG00000163273,0.34517022960773047
ENSG00000144535,-1.16991882319447
ENSG00000171551,6.510727676054991
ENSG00000237412,NaN
ENSG00000135902,NaN
ENSG00000221944,-0.9681078983856407
ENSG00000135930,-1.7066161327453218
ENSG00000237126,-1.8078478533601554
ENSG00000115468,4.048596382713132
ENSG00000204120,2.451394854608686
ENSG00000115474,0.6612175407913009
ENSG00000182600,8.934721104774278
ENSG00000066248,-1.2336575707028077
ENSG00000168918,9.755539751328287
ENSG00000085978,-0.16699932979959967
ENSG00000130561,2.112650266679409
ENSG00000259793,-0.7262284573593508
ENSG00000077044,0.5139100227210899
ENSG00000085982,0.006145250127874188
ENSG00000123485,NaN
ENSG00000144481,0.23896346191728252
ENSG00000188042,-0.6274874040151487
ENSG00000130147,-0.5732354077883409
ENSG00000157985,2.429785151171368
ENSG00000235529,2.857783830226112
ENSG00000168505,-0.5835378838531231
ENSG00000132321,0.9777080920586716
ENSG00000144476,0.9702120170650296
ENSG00000227252,-0.7225819933705327
ENSG00000124835,NaN
ENSG00000198612,-1.367717738083361
ENSG00000163359,-1.1885896846518302
ENSG00000222022,0.5037354499257068
ENSG00000222032,NaN
ENSG00000115648,3.8415470076585136
ENSG00000124839,-1.2611918802880178
ENSG00000124831,-0.8701695679913998
ENSG00000177483,0.08685216841930161
ENSG00000132329,4.170063106098863
ENSG00000184182,1.5039361734547743
ENSG00000132330,-0.3980101394924063
ENSG00000144488,-0.3032873023599324
ENSG00000178752,0.9509643240122889
ENSG00000132323,0.6581540430123402
ENSG00000186235,-1.2439801867132085
ENSG00000144485,2.009292107086894
ENSG00000132326,-0.8472670763003688
ENSG00000283635,NaN
ENSG00000204104,-1.2620702823288683
ENSG00000065802,-0.6465317880189073
ENSG00000233608,2.98720850441348
ENSG00000068024,0.6846119074136233
ENSG00000222020,0.09845947373066062
ENSG00000288082,-1.07426470874312
ENSG00000286188,NaN
ENSG00000220256,NaN
ENSG00000130414,-0.4033415487416514
ENSG00000172428,-0.9880952002468939
ENSG00000178602,3.7319756123082044
ENSG00000063660,1.6494453663280404
ENSG00000218416,-0.06757828510031802
ENSG00000144504,1.7444291407921086
ENSG00000188542,-0.0023948530503497528
ENSG00000142327,1.5964958867739338
ENSG00000260942,-0.7860155286845014
ENSG00000142330,0.011994724091115407
ENSG00000178623,-0.7908424942936396
ENSG00000130294,-1.1436596466363045
ENSG00000172478,NaN
ENSG00000226321,NaN
ENSG00000162804,1.6221926682446448
ENSG00000122085,-0.030556966019023142
ENSG00000115687,-1.6464830851661374
ENSG00000115685,0.08676177144899032
ENSG00000146205,9.516060718401087
ENSG00000115677,0.16652506799496736
ENSG00000168385,5.052225173932243
ENSG00000006607,0.8050215305034879
ENSG00000115694,-0.311653835022795
ENSG00000234235,NaN
ENSG00000176720,4.000051654634858
ENSG00000176946,-0.7031015357054665
ENSG00000168397,-0.5542792164145516
ENSG00000168393,-1.1699607725972991
ENSG00000168395,0.7233250080001905
ENSG00000180902,-0.8606756395428822
ENSG00000215023,-5.341831563688778
ENSG00000224272,0.5252430108381735
ENSG00000204099,9.655575497260935
ENSG00000188389,NaN
ENSG00000188011,-1.48497149078534
ENSG00000216921,0.2994931106536018
ENSG00000237940,-1.344078962475966
ENSG00000287971,0.20922714401636297
ENSG00000261186,-0.07418334805151167
ENSG00000224318,-0.8459923750268526
ENSG00000134121,0.0882227508948842
ENSG00000224957,-0.8430454295082003
ENSG00000235158,NaN
ENSG00000134115,0.09168463078349806
ENSG00000144619,2.2896478993482834
ENSG00000072756,-1.3742593368600944
ENSG00000113851,0.4647200191607313
ENSG00000271870,0.8130538882519014
ENSG00000144455,-0.7599909781718208
ENSG00000175928,-0.43568656260721883
ENSG00000287720,-1.2527487833817934
ENSG00000170364,-1.2950246640403633
ENSG00000231249,NaN
ENSG00000150995,-1.505379588600544
ENSG00000235978,5.06497565499245
ENSG00000235831,-0.3985259053538032
ENSG00000134107,1.2902003417839554
ENSG00000134108,-0.7212769823050369
ENSG00000233912,2.056138968443629
ENSG00000134109,-0.7954661268914266
ENSG00000189229,NaN
ENSG00000226258,NaN
ENSG00000196277,-1.9238488453085303
ENSG00000288030,6.04979438784077
ENSG00000236202,NaN
ENSG00000270207,NaN
ENSG00000227110,5.6428885950479675
ENSG00000231401,3.313276270459052
ENSG00000071282,-0.1584150872473517
ENSG00000125046,1.089111537120902
ENSG00000180914,-0.027369346207221888
ENSG00000070950,-0.5729851108762946
ENSG00000196220,-0.5063455280910308
ENSG00000235830,0.5692538382752799
ENSG00000254485,NaN
ENSG00000206573,6.0496469696408495
ENSG00000134077,-0.7915699985695247
ENSG00000168137,-0.35862903608640384
ENSG00000156959,-1.8430769896959696
ENSG00000163719,-1.1412689788947934
ENSG00000287878,NaN
ENSG00000144550,-0.7149819457605903
ENSG00000156983,-1.780375967324712
ENSG00000114026,1.7978643856631087
ENSG00000134072,-2.062098653198913
ENSG00000171148,0.6446064934171034
ENSG00000241553,0.10379498849995714
ENSG00000214021,1.9134152759981726
ENSG00000269886,-0.33292771818918476
ENSG00000156990,-0.3733572535834108
ENSG00000187288,2.905617674411525
ENSG00000171135,-0.5332404222708116
ENSG00000163701,-2.117518686802869
ENSG00000163702,0.3447064547535401
ENSG00000163703,-1.4085745822424005
ENSG00000269894,0.22547095876312845
ENSG00000163704,-1.2752725759915822
ENSG00000230082,-0.3002918504744313
ENSG00000269982,NaN
ENSG00000125037,-0.009088690895054808
ENSG00000206567,-0.32514333941898765
ENSG00000144554,-0.8860184463919544
ENSG00000254999,-1.1212843613890453
ENSG00000134086,-1.1157777224489416
ENSG00000287086,NaN
ENSG00000134070,-0.49627673536853745
ENSG00000157014,-1.1063278640820362
ENSG00000231177,-0.15339744360538046
ENSG00000157017,-0.684860697580889
ENSG00000240288,-0.4696131965824574
ENSG00000157020,-0.8768466998298255
ENSG00000157087,-1.6686796069133554
ENSG00000224771,NaN
ENSG00000226567,2.4319916568598474
ENSG00000132164,8.067986981893545
ENSG00000157103,2.3066480446232913
ENSG00000287964,NaN
ENSG00000196639,0.12830693302868496
ENSG00000285906,NaN
ENSG00000197548,3.247369846126553
ENSG00000144560,2.4404679985733475
ENSG00000144559,-1.182334719605474
ENSG00000157152,-0.9336672021553942
ENSG00000157150,1.0354240672544077
ENSG00000132170,0.49066386022376846
ENSG00000154743,0.806799104091985
ENSG00000225526,NaN
ENSG00000075975,-1.1009933439574628
ENSG00000132155,1.1210295417322105
ENSG00000088726,NaN
ENSG00000144712,0.9718913262966511
ENSG00000272263,-2.008483719395997
ENSG00000144713,-0.9809605517835579
ENSG00000232746,4.9494385580798665
ENSG00000144711,0.8278806771008927
ENSG00000132182,-0.7496737386953027
ENSG00000163517,0.8220009507123657
ENSG00000163520,-0.14294087879715045
ENSG00000224514,-0.8258510030669447
ENSG00000154764,-0.2602380889722669
ENSG00000287059,NaN
ENSG00000163528,-1.4234936594000691
ENSG00000170876,0.5483027530291695
ENSG00000228242,NaN
ENSG00000154767,1.0899589606440325
ENSG00000170860,1.579222577326021
ENSG00000131389,-0.17309907986857154
ENSG00000144596,0.5844663454783016
ENSG00000235629,NaN
ENSG00000154781,-0.6884205305789644
ENSG00000154783,0.3101559671064797
ENSG00000225733,0.7300802355807309
ENSG00000177463,-1.6014180097821011
ENSG00000131368,2.3922804409206107
ENSG00000131381,-1.0963475729074152
ENSG00000131375,-1.2951955271780304
ENSG00000224660,8.615939800984718
ENSG00000131370,0.32135662194661224
ENSG00000206562,1.7083334349487003
ENSG00000144597,-0.07411532892953909
ENSG00000249786,NaN
ENSG00000206561,-1.1294246136441206
ENSG00000131373,-0.9759000158461574
ENSG00000169814,0.4231518516938386
ENSG00000206560,-0.509556504279651
ENSG00000287042,1.4535312930794289
ENSG00000286689,NaN
ENSG00000131386,8.237172958116425
ENSG00000154813,-0.4129253252260709
ENSG00000154814,-0.5178178093905075
ENSG00000131378,-1.433476446439512
ENSG00000271964,-0.19543677268025608
ENSG00000272529,0.23888189496171255
ENSG00000287377,1.2325673105557264
ENSG00000154822,-0.21710276059320022
ENSG00000131374,1.3111242758298243
ENSG00000182568,1.1009869115546522
ENSG00000228956,-0.7859379985325187
ENSG00000183960,2.9523692371605015
ENSG00000287069,2.9021126395408174
ENSG00000163576,6.209446855702384
ENSG00000144566,1.5144006095013751
ENSG00000114166,1.7003379439568787
ENSG00000151789,0.2053296178824474
ENSG00000182247,-1.5084979697396643
ENSG00000223791,1.4996158698477091
ENSG00000170142,2.0662677779149696
ENSG00000197885,-2.1552304658314427
ENSG00000174748,-0.8507390701743125
ENSG00000174738,-0.49695681225931604
ENSG00000151090,-0.3000696723699546
ENSG00000224822,-1.1239966162593686
ENSG00000228791,1.0184233639842204
ENSG00000272554,NaN
ENSG00000077092,0.4087183551183211
ENSG00000077097,1.1864474546446158
ENSG00000151092,-0.8839731928845076
ENSG00000151093,-1.5644227611926735
ENSG00000225386,-0.6924798334991016
ENSG00000179796,-1.175336814237115
ENSG00000163491,-0.39003362049216217
ENSG00000287348,NaN
ENSG00000033867,2.0398852318015717
ENSG00000163508,4.057484385941538
ENSG00000235493,NaN
ENSG00000187118,-0.7152327459497965
ENSG00000163512,-0.2842224783959964
ENSG00000206559,1.0798204023418443
ENSG00000144642,0.1703189070358988
ENSG00000235904,-0.9526982743293945
ENSG00000163513,2.301143011027814
ENSG00000261468,2.1288051161164154
ENSG00000163527,-0.7845700820920356
ENSG00000144645,-1.0778072597700818
ENSG00000197385,-1.5704480963624572
ENSG00000152642,-1.8600423217629773
ENSG00000261572,0.931527890042999
ENSG00000170293,2.8064647321396623
ENSG00000153551,1.9812444063386936
ENSG00000091317,-0.40188473349110965
ENSG00000144635,-0.18723291494085148
ENSG00000182973,-0.8672580765826351
ENSG00000206557,-1.2767772644142616
ENSG00000170266,-1.4266720235338983
ENSG00000188167,-1.5091266212171932
ENSG00000170275,1.3545462076047603
ENSG00000173705,-0.21570558459422717
ENSG00000153558,-1.6440133009606017
ENSG00000153560,2.4832184170667024
ENSG00000163539,1.0598708839561626
ENSG00000271643,-0.010363874839202905
ENSG00000170248,1.1120428061088041
ENSG00000226320,NaN
ENSG00000287981,1.587842657969119
ENSG00000172995,-0.8713704309187402
ENSG00000144681,-1.5773726528563954
ENSG00000163673,-0.9699119431269461
ENSG00000279727,0.19438678322510403
ENSG00000168016,-1.162748791571144
ENSG00000178567,-0.5273376670130621
ENSG00000076242,1.6326650790267976
ENSG00000093167,0.7044573487449036
ENSG00000271993,1.9595802960361688
ENSG00000271653,1.074849695960274
ENSG00000270194,5.706364496084762
ENSG00000144674,0.8729793015832312
ENSG00000198590,0.17056140579992868
ENSG00000144668,-0.9843343738339021
ENSG00000235257,-0.6471183874002342
ENSG00000144677,-0.06576175640370566
ENSG00000136059,-0.18995342302558935
ENSG00000187091,4.083554877567656
ENSG00000008226,3.938608632002177
ENSG00000060971,-0.38354480689524084
ENSG00000172936,2.0197156022136875
ENSG00000172939,-1.401399974218449
ENSG00000144671,-1.2327814203995369
ENSG00000093217,-0.3416662841825615
ENSG00000229589,-2.5765986099999694
ENSG00000114739,-0.49165114848651803
ENSG00000157036,-0.6884572782149371
ENSG00000183873,2.518490047977721
ENSG00000185313,NaN
ENSG00000168356,-0.4804342709735443
ENSG00000114742,-0.47171141713735115
ENSG00000114745,4.930653387985663
ENSG00000168026,-0.7854165876522816
ENSG00000144655,1.502698991971043
ENSG00000287620,3.1338733842991875
ENSG00000168334,0.2173563825784216
ENSG00000168329,2.2760745709195263
ENSG00000287780,NaN
ENSG00000144659,-0.9760016131595496
ENSG00000168028,0.8247806252785924
ENSG00000286996,NaN
ENSG00000286781,NaN
ENSG00000168314,7.759199701179879
ENSG00000285885,NaN
ENSG00000170011,-1.2827554144771816
ENSG00000280739,-0.17171633245990858
ENSG00000114784,-0.5730147169699684
ENSG00000223797,2.5068345876676132
ENSG00000168032,1.5508833310437593
ENSG00000188846,0.19891016727696284
ENSG00000177873,12.187594468642246
ENSG00000177842,-0.41556697162367406
ENSG00000172888,2.2318042659105024
ENSG00000287415,NaN
ENSG00000168036,-0.3446611686197264
ENSG00000168038,-0.966568524633133
ENSG00000182606,3.276657409005215
ENSG00000187094,2.6566169646540136
ENSG00000281160,-0.8245647525122015
ENSG00000157093,-1.3291500083060461
ENSG00000114812,-1.2635410038703903
ENSG00000093183,1.1120954499572167
ENSG00000008324,0.09891910890151914
ENSG00000114857,-0.30738609338169454
ENSG00000230084,5.705686636765605
ENSG00000114853,3.5343618032555355
ENSG00000287629,-0.724574114103421
ENSG00000157119,-2.4403984350948873
ENSG00000010282,1.3543251831274634
ENSG00000244607,-0.6376701931284215
ENSG00000287417,NaN
ENSG00000173811,0.3611483483532696
ENSG00000181061,0.28231423708593506
ENSG00000144648,-0.05077851080706419
ENSG00000273328,0.35204337608386294
ENSG00000240747,8.771126866722312
ENSG00000182983,-0.467011397755613
ENSG00000144649,0.8325506950271047
ENSG00000144647,-0.2268745971057851
ENSG00000163788,-0.7391435707939528
ENSG00000234617,-0.5373554204266947
ENSG00000160746,1.9843243822742478
ENSG00000011198,4.029600101304314
ENSG00000271192,0.02659323729262887
ENSG00000272121,-0.7784753591234292
ENSG00000261786,-1.4751363632641659
ENSG00000173769,-0.98023015311658
ENSG00000271937,-0.6315947882886512
ENSG00000179152,-0.39202214769983124
ENSG00000185219,-1.0864979805733186
ENSG00000178917,-0.44705571406538
ENSG00000196345,0.8296238742035349
ENSG00000236869,-0.627914922142872
ENSG00000144792,0.36752610098280447
ENSG00000186448,-0.35570452383467077
ENSG00000169981,1.013265076209694
ENSG00000272077,-0.7264448870421897
ENSG00000196653,8.263845942445217
ENSG00000186446,2.3148879372910645
ENSG00000163807,2.1345939239553067
