"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000070785","EIF2B3","protein_coding",0.00215570118341183,0.0172868105820629,0.265871201602055
"ENSG00000175197","DDIT3","protein_coding",0.00216232362547691,0.0173280886439991,0.316681549582725
"ENSG00000119661","DNAL1","protein_coding",0.00217250725893934,0.0173924873101447,-0.224541760921218
"ENSG00000140545","MFGE8","protein_coding",0.0021733206819282,0.0173924873101447,-0.592092975367169
"ENSG00000169612","RAMAC","protein_coding",0.00217948149792516,0.0174180602977039,0.334956395755824
"ENSG00000131876","SNRPA1","protein_coding",0.00217857745225315,0.0174180602977039,0.257625506491754
"ENSG00000071564","TCF3","protein_coding",0.00218420580154863,0.0174439495286154,-0.416021659828214
"ENSG00000185519","FAM131C","protein_coding",0.00220862612179167,0.017626997064408,-0.412215233670631
"ENSG00000135750","KCNK1","protein_coding",0.00222102875931749,0.0176735242894196,0.484297746845606
"ENSG00000115107","STEAP3","protein_coding",0.00222083426418395,0.0176735242894196,0.641215245670916
"ENSG00000090263","MRPS33","protein_coding",0.00222197781541307,0.0176735242894196,0.290733558734589
"ENSG00000139428","MMAB","protein_coding",0.00221923068056875,0.0176735242894196,0.244990112130191
"ENSG00000167393","PPP2R3B","protein_coding",0.00221935127122924,0.0176735242894196,-0.449985399602038
"ENSG00000013563","DNASE1L1","protein_coding",0.00223872780654545,0.017794705190322,0.397959910511499
"ENSG00000204257","HLA-DMA","protein_coding",0.00224283416959902,0.017806225752806,0.646896262524691
"ENSG00000167178","ISLR2","protein_coding",0.00224320855585231,0.017806225752806,-0.562137051588456
"ENSG00000137547","MRPL15","protein_coding",0.00224846667031885,0.0178238774918393,0.245976233305517
"ENSG00000277954","AC092376.2","lncRNA",0.00224698935808319,0.0178238774918393,0.718945070769077
"ENSG00000087842","PIR","protein_coding",0.002251156619613,0.0178331678807913,0.518582846743863
"ENSG00000278311","GGNBP2","protein_coding",0.00225508978321179,0.0178522875830001,0.205927586357647
"ENSG00000163159","VPS72","protein_coding",0.00225798873079632,0.0178631997369665,-0.177824536997001
"ENSG00000166228","PCBD1","protein_coding",0.0022617428446911,0.0178688331805185,0.303713319975836
"ENSG00000125931","CITED1","protein_coding",0.00226165089358256,0.0178688331805185,0.476109846784881
"ENSG00000114646","CSPG5","protein_coding",0.00226522681800382,0.0178723201194821,-0.444455749970947
"ENSG00000165669","FAM204A","protein_coding",0.00226402616777381,0.0178723201194821,0.18177701571871
"ENSG00000067606","PRKCZ","protein_coding",0.00226809830819493,0.0178829657212577,0.288447917936749
"ENSG00000181638","ZFP41","protein_coding",0.002270306872813,0.0178883736698908,-0.413629412368143
"ENSG00000133789","SWAP70","protein_coding",0.00227227530922557,0.0178918836010603,-0.488863650795936
"ENSG00000108641","B9D1","protein_coding",0.00227739261927872,0.0179201664375662,0.363215132431348
"ENSG00000153048","CARHSP1","protein_coding",0.00228043238373742,0.0179320747283449,-0.621868289482322
"ENSG00000107295","SH3GL2","protein_coding",0.0022829934101069,0.017940205071529,0.501075238339589
"ENSG00000142546","NOSIP","protein_coding",0.00228912519011668,0.0179763654635634,0.224547335651338
"ENSG00000102606","ARHGEF7","protein_coding",0.00229407586472944,0.0180032085897404,-0.257417196782531
"ENSG00000102710","SUPT20H","protein_coding",0.00229577544173153,0.0180045192853552,-0.265243492108478
"ENSG00000178802","MPI","protein_coding",0.00230899781504501,0.0180911684887304,0.225904168077024
"ENSG00000100151","PICK1","protein_coding",0.00230990404605853,0.0180911684887304,0.2769468721091
"ENSG00000269821","KCNQ1OT1","lncRNA",0.00231268527298892,0.0181008838021811,-0.73831116038508
"ENSG00000162545","CAMK2N1","protein_coding",0.00232020674239958,0.0181476623233757,0.330585093106884
"ENSG00000124151","NCOA3","protein_coding",0.00232203848846091,0.0181499056303651,-0.377944057338545
"ENSG00000018408","WWTR1","protein_coding",0.00233411371788281,0.0182093070294559,-0.581036574467321
"ENSG00000164347","GFM2","protein_coding",0.0023373880660895,0.0182093070294559,0.294673435303245
"ENSG00000120860","WASHC3","protein_coding",0.00233485842357884,0.0182093070294559,0.221538097204976
"ENSG00000132963","POMP","protein_coding",0.00233531253396311,0.0182093070294559,0.232182379935068
"ENSG00000123575","FAM199X","protein_coding",0.00233725165402323,0.0182093070294559,-0.204727911235045
"ENSG00000103647","CORO2B","protein_coding",0.00235393472350534,0.018326060392141,0.267901514891074
"ENSG00000162670","BRINP3","protein_coding",0.00235793491357114,0.0183450459368435,-0.437053193683052
"ENSG00000239779","WBP1","protein_coding",0.0023739182027186,0.018457174748867,0.200519116740294
"ENSG00000143514","TP53BP2","protein_coding",0.00238329135397065,0.0185055563955368,-0.443904122507352
"ENSG00000162972","MAIP1","protein_coding",0.00238288756235163,0.0185055563955368,0.333125598038023
"ENSG00000142303","ADAMTS10","protein_coding",0.0023888978262379,0.0185368372936875,-0.387950423484688
"ENSG00000128052","KDR","protein_coding",0.00239122454362995,0.018542644183871,-0.692806313035424
"ENSG00000287516","AL359764.2","lncRNA",0.00239425445379145,0.0185538926933654,0.44928924800023
"ENSG00000198742","SMURF1","protein_coding",0.00239722652097339,0.0185619142572071,-0.284862950607741
"ENSG00000156671","SAMD8","protein_coding",0.00239844959503238,0.0185619142572071,-0.179774715525159
"ENSG00000036448","MYOM2","protein_coding",0.0024062272064383,0.018601429285278,0.42516940746392
"ENSG00000037757","MRI1","protein_coding",0.00240672220919498,0.018601429285278,-0.378108818501916
"ENSG00000106299","WASL","protein_coding",0.00241791015834622,0.0186756137674237,0.392798831527385
"ENSG00000243449","C4orf48","protein_coding",0.00242057445884089,0.0186839085035892,0.271508044617071
"ENSG00000143740","SNAP47","protein_coding",0.00243341973093282,0.0187707255410366,0.304801391280503
"ENSG00000103319","EEF2K","protein_coding",0.00243601631107369,0.0187784249491429,-0.374891598927266
"ENSG00000144645","OSBPL10","protein_coding",0.00245129957098966,0.0188714727129662,0.447418596475314
"ENSG00000122705","CLTA","protein_coding",0.00245099368753054,0.0188714727129662,0.175984001673379
"ENSG00000077585","GPR137B","protein_coding",0.00245825471008908,0.0189052239422295,-0.34725161350614
"ENSG00000162804","SNED1","protein_coding",0.00245925896533602,0.0189052239422295,0.495183608675061
"ENSG00000176476","SGF29","protein_coding",0.00246051135577707,0.0189052239422295,-0.273371585975246
"ENSG00000198892","SHISA4","protein_coding",0.00246813824139581,0.0189390516393978,0.213043790593679
"ENSG00000124444","ZNF576","protein_coding",0.00246668556765328,0.0189390516393978,0.256724791866253
"ENSG00000122482","ZNF644","protein_coding",0.00247892759743643,0.0189599227960177,-0.296846402524643
"ENSG00000137996","RTCA","protein_coding",0.00247336250942723,0.0189599227960177,0.251489125977438
"ENSG00000163050","COQ8A","protein_coding",0.00247813255922216,0.0189599227960177,0.308074659808471
"ENSG00000137288","UQCC2","protein_coding",0.00247501954079889,0.0189599227960177,0.231631426508221
"ENSG00000198959","TGM2","protein_coding",0.00247622751027442,0.0189599227960177,-0.680409946021764
"ENSG00000236618","PITPNA-AS1","lncRNA",0.00248094790726433,0.0189630292872748,0.374572318698288
"ENSG00000142871","CCN1","protein_coding",0.00248430451824704,0.0189763390639572,-0.846525007789686
"ENSG00000101596","SMCHD1","protein_coding",0.00248602828749498,0.018977167200449,-0.280361704973812
"ENSG00000101361","NOP56","protein_coding",0.00249049503785897,0.0189989192888099,0.251309303129477
"ENSG00000163923","RPL39L","protein_coding",0.00249253261016736,0.0190021240131383,0.282911622555014
"ENSG00000126768","TIMM17B","protein_coding",0.00250088719309815,0.0190534518446933,0.228893146899101
"ENSG00000010610","CD4","protein_coding",0.0025038425006233,0.0190636044700729,0.567420922868695
"ENSG00000103154","NECAB2","protein_coding",0.00251133806687812,0.0191082899026452,0.450021510357966
"ENSG00000197858","GPAA1","protein_coding",0.00251588808535524,0.0191305198878663,0.225194536001858
"ENSG00000011332","DPF1","protein_coding",0.00252340871711485,0.0191752947015946,-0.427686144778798
"ENSG00000139180","NDUFA9","protein_coding",0.00252876835515475,0.0192036009284797,0.215925981480933
"ENSG00000147862","NFIB","protein_coding",0.00253379259582086,0.0192293252039428,-0.284876632191716
"ENSG00000151233","GXYLT1","protein_coding",0.00253846748216184,0.0192523666755567,-0.371823038122633
"ENSG00000272031","ANKRD34A","protein_coding",0.00254033822780492,0.0192541248388724,0.442431196603218
"ENSG00000074071","MRPS34","protein_coding",0.00254259203463548,0.0192587822197921,0.230878685927275
"ENSG00000116898","MRPS15","protein_coding",0.00254822253124876,0.0192777142038023,0.197261240442643
"ENSG00000133142","TCEAL4","protein_coding",0.00254837335363508,0.0192777142038023,0.217964016438097
"ENSG00000168795","ZBTB5","protein_coding",0.00255221345424192,0.0192943395498289,-0.413002492394799
"ENSG00000106399","RPA3","protein_coding",0.00255449749852894,0.0192991875322945,0.316114654349244
"ENSG00000166165","CKB","protein_coding",0.00257259475604828,0.0194234210758709,0.249955205558479
"ENSG00000176769","TCERG1L","protein_coding",0.00257761564348623,0.0194488301732025,-0.674298623456134
"ENSG00000137478","FCHSD2","protein_coding",0.0025821608384789,0.0194581305519244,-0.383910169722927
"ENSG00000260260","SNHG19","lncRNA",0.00258209513041223,0.0194581305519244,-0.461237648196998
"ENSG00000151929","BAG3","protein_coding",0.00259583993041136,0.0195383316948431,-0.615061042950086
"ENSG00000168286","THAP11","protein_coding",0.00259627274451557,0.0195383316948431,-0.192564112942166
"ENSG00000215193","PEX26","protein_coding",0.00259779316541922,0.0195383316948431,-0.242323728370783
"ENSG00000229891","LINC01315","lncRNA",0.00260707203846753,0.0195955740933567,0.388606414206018
"ENSG00000132694","ARHGEF11","protein_coding",0.00261478711740097,0.0196409968383802,-0.405672497551404
"ENSG00000144057","ST6GAL2","protein_coding",0.00261725426184456,0.0196428745067407,-0.605407416321116
"ENSG00000151176","PLBD2","protein_coding",0.0026183811267923,0.0196428745067407,-0.273183305811064
"ENSG00000215790","SLC35E2A","protein_coding",0.00262106181225149,0.0196504366115702,0.358586707825849
"ENSG00000161281","COX7A1","protein_coding",0.00262734842361762,0.0196850059187882,0.423959872767186
"ENSG00000198315","ZKSCAN8","protein_coding",0.00262929794777752,0.0196870569091716,-0.375493309955275
"ENSG00000197959","DNM3","protein_coding",0.00263406253954131,0.0197090928237441,0.345754621455305
"ENSG00000163960","UBXN7","protein_coding",0.00263559625690347,0.0197090928237441,-0.252987785185584
"ENSG00000100207","TCF20","protein_coding",0.00263848956914845,0.0197181777724911,-0.357041295744225
"ENSG00000168763","CNNM3","protein_coding",0.00264388677484759,0.0197459515771834,-0.352956959616651
"ENSG00000153914","SREK1","protein_coding",0.00265052316734721,0.0197829391168964,-0.234121408909159
"ENSG00000070366","SMG6","protein_coding",0.00266302872887661,0.0198636580995825,-0.283666294573018
"ENSG00000119013","NDUFB3","protein_coding",0.00266837115713544,0.0198845429576139,0.323341977900175
"ENSG00000155090","KLF10","protein_coding",0.00266921384441242,0.0198845429576139,-0.663340260739712
"ENSG00000179335","CLK3","protein_coding",0.00267276896490517,0.0198984092520316,-0.226880743661699
"ENSG00000116661","FBXO2","protein_coding",0.00267785131457235,0.0199236208002508,0.498073066831844
"ENSG00000167792","NDUFV1","protein_coding",0.00267971729561285,0.0199248853094049,0.179089161528763
"ENSG00000023572","GLRX2","protein_coding",0.00268530219369672,0.0199520350964513,0.33199222156811
"ENSG00000198040","ZNF84","protein_coding",0.00268676536623987,0.0199520350964513,-0.200586638083076
"ENSG00000170325","PRDM10","protein_coding",0.00269524997120725,0.0200023983965526,-0.30805432638091
"ENSG00000138175","ARL3","protein_coding",0.00269724229272988,0.0200045470044133,0.248939943512703
"ENSG00000189171","S100A13","protein_coding",0.0027014632424269,0.020023211465004,0.559417459756148
"ENSG00000126749","EMG1","protein_coding",0.00270490127954479,0.0200360531097681,0.247718299690182
"ENSG00000163125","RPRD2","protein_coding",0.00272109182978456,0.020143280917649,-0.200803238794445
"ENSG00000165389","SPTSSA","protein_coding",0.00272546586460434,0.0201549857829199,-0.293090516104287
"ENSG00000154845","PPP4R1","protein_coding",0.00272653406351875,0.0201549857829199,-0.310522715835493
"ENSG00000185010","F8","protein_coding",0.0027278198327241,0.0201549857829199,0.322998498499965
"ENSG00000102981","PARD6A","protein_coding",0.00274336345442723,0.0202570923083665,0.283162725233708
"ENSG00000013392","RWDD2A","protein_coding",0.00274699596404627,0.0202711737346832,0.298733969121181
"ENSG00000167972","ABCA3","protein_coding",0.00275218382301123,0.02029670781716,0.2964450854608
"ENSG00000182004","SNRPE","protein_coding",0.00275731597270107,0.0203090583368603,0.223742490101629
"ENSG00000130309","COLGALT1","protein_coding",0.0027567039385,0.0203090583368603,-0.302712522747433
"ENSG00000197183","NOL4L","protein_coding",0.00276834426972388,0.0203775115793961,-0.266144515711569
"ENSG00000120738","EGR1","protein_coding",0.00277647181758126,0.0203989936916477,-0.713243370858493
"ENSG00000120437","ACAT2","protein_coding",0.0027735507603975,0.0203989936916477,0.331453239204154
"ENSG00000105483","CARD8","protein_coding",0.00277611533189873,0.0203989936916477,-0.535001527198439
"ENSG00000196123","KIAA0895L","protein_coding",0.00278104288333785,0.0204070529628064,-0.308005721072164
"ENSG00000126733","DACH2","protein_coding",0.00277993333339914,0.0204070529628064,0.52694996280643
"ENSG00000170390","DCLK2","protein_coding",0.00278547290735385,0.0204140584626282,-0.206715635255912
"ENSG00000105939","ZC3HAV1","protein_coding",0.00278514866456864,0.0204140584626282,-0.447146445440982
"ENSG00000214063","TSPAN4","protein_coding",0.00278796928398187,0.0204196154290642,-0.408510205337835
"ENSG00000101138","CSTF1","protein_coding",0.00279696343053052,0.0204727267176776,0.268201623390142
"ENSG00000146386","ABRACL","protein_coding",0.00280509794870992,0.020506714811104,0.454176663891269
"ENSG00000101132","PFDN4","protein_coding",0.00280467597917229,0.020506714811104,0.29761534398456
"ENSG00000034510","TMSB10","protein_coding",0.00280934530848928,0.0205122365967259,0.352754159563381
"ENSG00000090470","PDCD7","protein_coding",0.00280770656821296,0.0205122365967259,-0.348509543036852
"ENSG00000154832","CXXC1","protein_coding",0.00281910657207721,0.0205707229868093,-0.245338134900787
"ENSG00000163281","GNPDA2","protein_coding",0.00282925421511602,0.0206243310045728,0.220976137964952
"ENSG00000137522","RNF121","protein_coding",0.00283171994470343,0.0206243310045728,-0.234192954130679
"ENSG00000198646","NCOA6","protein_coding",0.00283022424901437,0.0206243310045728,-0.29190278290458
"ENSG00000171388","APLN","protein_coding",0.0028381634504762,0.020658453665548,-0.464556643051245
"ENSG00000198075","SULT1C4","protein_coding",0.00284380037088446,0.0206866667226939,-0.575627747824779
"ENSG00000102401","ARMCX3","protein_coding",0.00285787327548696,0.0207761727972901,0.217566605773118
"ENSG00000185149","NPY2R","protein_coding",0.00288223956400834,0.0209274106291533,0.73730117764811
"ENSG00000231824","AKAIN1","protein_coding",0.00288114467123109,0.0209274106291533,0.531009398403458
"ENSG00000139910","NOVA1","protein_coding",0.0028932641706338,0.020994482690924,-0.227688301946022
"ENSG00000153310","FAM49B","protein_coding",0.00291400225764206,0.0211319126683821,0.271393083550672
"ENSG00000146733","PSPH","protein_coding",0.00291786186362014,0.0211468483490496,-0.292357007253806
"ENSG00000058453","CROCC","protein_coding",0.00293996985560392,0.0212284977649876,-0.402086114487328
"ENSG00000188010","MORN2","protein_coding",0.00293862998456081,0.0212284977649876,0.295932090511995
"ENSG00000118260","CREB1","protein_coding",0.00293972973648714,0.0212284977649876,-0.224492009851682
"ENSG00000169193","CCDC126","protein_coding",0.00293880319171146,0.0212284977649876,0.352436027000078
"ENSG00000104763","ASAH1","protein_coding",0.0029396242313448,0.0212284977649876,0.218357435136408
"ENSG00000184967","NOC4L","protein_coding",0.00293938047757548,0.0212284977649876,0.29844687570092
"ENSG00000108468","CBX1","protein_coding",0.00294335424224912,0.0212398806129869,-0.169688249381518
"ENSG00000127483","HP1BP3","protein_coding",0.00294666686521805,0.0212507319414252,-0.168578582398803
"ENSG00000094975","SUCO","protein_coding",0.00294901555596929,0.0212546225469492,-0.228970132707296
"ENSG00000184924","PTRHD1","protein_coding",0.00296315027122597,0.0213434024441218,0.2607927376771
"ENSG00000156875","MFSD14A","protein_coding",0.00297241505426467,0.0213970171920964,-0.243622851361181
"ENSG00000171466","ZNF562","protein_coding",0.00298650169529383,0.0214852553069883,-0.303920978417476
"ENSG00000165699","TSC1","protein_coding",0.00299144637146636,0.0215076572655978,-0.242181495332033
"ENSG00000139684","ESD","protein_coding",0.00300004336283877,0.0215299385623885,0.23234606410298
"ENSG00000108256","NUFIP2","protein_coding",0.00299806702297077,0.0215299385623885,-0.216792844118956
"ENSG00000183579","ZNRF3","protein_coding",0.00299836818963697,0.0215299385623885,-0.406633254130351
"ENSG00000157916","RER1","protein_coding",0.00301800563322561,0.0215935995472915,0.163887915841452
"ENSG00000003137","CYP26B1","protein_coding",0.00301979985897966,0.0215935995472915,-0.861034909329142
"ENSG00000124659","TBCC","protein_coding",0.00301626678779881,0.0215935995472915,0.301336218385736
"ENSG00000196275","GTF2IRD2","protein_coding",0.00301168668454099,0.0215935995472915,-0.35352007407654
"ENSG00000141027","NCOR1","protein_coding",0.00301397322501213,0.0215935995472915,-0.229777268619842
"ENSG00000087074","PPP1R15A","protein_coding",0.00301994246307456,0.0215935995472915,-0.555563126830063
"ENSG00000130640","TUBGCP2","protein_coding",0.00302388645959181,0.0216086484959152,0.168753999618446
"ENSG00000171456","ASXL1","protein_coding",0.00303291976375431,0.0216600251578028,-0.262595191597018
"ENSG00000172350","ABCG4","protein_coding",0.00304202006298721,0.0217118175576997,0.38697929199564
"ENSG00000154553","PDLIM3","protein_coding",0.00305651873484472,0.0218020534893478,-0.554824321489468
"ENSG00000183888","SRARP","protein_coding",0.00308580612862873,0.0219842634318558,-0.665730467892209
"ENSG00000130202","NECTIN2","protein_coding",0.00308578183430979,0.0219842634318558,-0.44776115106075
"ENSG00000056586","RC3H2","protein_coding",0.00308996239901986,0.0220005322810214,-0.227685590879855
"ENSG00000089050","RBBP9","protein_coding",0.00309472604287641,0.0220211033020666,-0.390981420319063
"ENSG00000010256","UQCRC1","protein_coding",0.00309737184202768,0.0220265886199402,0.195755715397011
"ENSG00000053501","USE1","protein_coding",0.00310047560898771,0.0220353221139671,0.265563854032751
"ENSG00000221955","SLC12A8","protein_coding",0.00311737711352813,0.0221286684771773,0.471612771278284
"ENSG00000120063","GNA13","protein_coding",0.00311727956399675,0.0221286684771773,-0.385863400770432
"ENSG00000141429","GALNT1","protein_coding",0.00312962759499843,0.0222022131558222,-0.259064297220399
"ENSG00000162664","ZNF326","protein_coding",0.00313366870352348,0.0222174652558804,-0.240525366165143
"ENSG00000132329","RAMP1","protein_coding",0.00313953645248785,0.0222456418840936,0.227075531440951
"ENSG00000151693","ASAP2","protein_coding",0.00314508382842348,0.0222715158627602,-0.385854328556918
"ENSG00000136193","SCRN1","protein_coding",0.00315120131139345,0.0223013933772592,-0.314983420197519
"ENSG00000055163","CYFIP2","protein_coding",0.00316689063639517,0.0223989350971526,0.301163488454446
"ENSG00000176887","SOX11","protein_coding",0.00317073062068768,0.0224028118689949,-0.78281704013289
"ENSG00000176171","BNIP3","protein_coding",0.00317125265050549,0.0224028118689949,0.22393199460561
"ENSG00000242616","GNG10","protein_coding",0.00317456050142482,0.0224127023862613,0.231903484130974
"ENSG00000159840","ZYX","protein_coding",0.00317651245074265,0.0224130139767716,-0.297260607776275
"ENSG00000102858","MGRN1","protein_coding",0.00318040029398891,0.0224269763828222,-0.25845054795678
"ENSG00000169964","TMEM42","protein_coding",0.00320940297963495,0.0226043562378606,0.313822671441917
"ENSG00000091490","SEL1L3","protein_coding",0.00320810674993474,0.0226043562378606,-0.39428047321322
"ENSG00000185386","MAPK11","protein_coding",0.00321619465008936,0.0226386187832533,-0.415035008362289
"ENSG00000100764","PSMC1","protein_coding",0.00324266843733246,0.0228112986837016,0.213852846601734
"ENSG00000133460","SLC2A11","protein_coding",0.00324480963260471,0.022812701115404,0.245286934730961
"ENSG00000135525","MAP7","protein_coding",0.00324812669778762,0.0228199831808475,0.326104144848994
"ENSG00000132376","INPP5K","protein_coding",0.00324973032529434,0.0228199831808475,0.222511954833412
"ENSG00000084463","WBP11","protein_coding",0.00325234988211675,0.0228247350149985,0.20922516115067
"ENSG00000103024","NME3","protein_coding",0.00326576683922672,0.0229052112401406,0.199975728414886
"ENSG00000168569","TMEM223","protein_coding",0.00327985446712416,0.0229902925296985,0.26276084305833
"ENSG00000164117","FBXO8","protein_coding",0.00328715335037566,0.0230036348696803,-0.364505019019467
"ENSG00000180992","MRPL14","protein_coding",0.00328436521886569,0.0230036348696803,0.247030031366255
"ENSG00000167996","FTH1","protein_coding",0.00328763218813357,0.0230036348696803,0.344500246984277
"ENSG00000117118","SDHB","protein_coding",0.00329464165342622,0.023011563700625,0.217162505207445
"ENSG00000172594","SMPDL3A","protein_coding",0.00329310584702417,0.023011563700625,0.30160401110672
"ENSG00000076344","RGS11","protein_coding",0.00329225180271781,0.023011563700625,-0.290568650060008
"ENSG00000197568","HHLA3","protein_coding",0.00331089678850675,0.0231020162349307,0.288781082245708
"ENSG00000175482","POLD4","protein_coding",0.00331152496932442,0.0231020162349307,0.294003013070222
"ENSG00000141425","RPRD1A","protein_coding",0.00333855287863351,0.0232767473104964,-0.191816532416254
"ENSG00000130764","LRRC47","protein_coding",0.00334702918118073,0.0232943713391654,0.189913920218984
"ENSG00000142669","SH3BGRL3","protein_coding",0.00334506717410978,0.0232943713391654,0.267540309617928
"ENSG00000039523","RIPOR1","protein_coding",0.00334356528567655,0.0232943713391654,-0.253810403485062
"ENSG00000100644","HIF1A","protein_coding",0.00334954909712961,0.0232981070414912,-0.220395584389818
"ENSG00000139631","CSAD","protein_coding",0.00336305627657555,0.0233782160575204,-0.382317572182804
"ENSG00000204628","RACK1","protein_coding",0.00336780805312022,0.0233974033164142,-0.212618977036882
"ENSG00000140284","SLC27A2","protein_coding",0.00337120282965922,0.0234071458882012,0.514766071012104
"ENSG00000130702","LAMA5","protein_coding",0.00337665327042351,0.0234311415362879,-0.399772239099537
"ENSG00000120156","TEK","protein_coding",0.00338858387981821,0.0235000492444536,-0.487086977498253
"ENSG00000065135","GNAI3","protein_coding",0.0033963878312962,0.0235402738891255,-0.289568955634147
"ENSG00000100897","DCAF11","protein_coding",0.00341092839187808,0.0236271148277026,0.242101923103264
"ENSG00000145817","YIPF5","protein_coding",0.00342264469702532,0.0236943016503556,-0.19774992581648
"ENSG00000171314","PGAM1","protein_coding",0.00343032369591586,0.0237334763130857,0.305328713130147
"ENSG00000150625","GPM6A","protein_coding",0.00344136977608146,0.0237846922627978,-0.258273492552737
"ENSG00000069509","FUNDC1","protein_coding",0.00344177535297551,0.0237846922627978,0.265841819067017
"ENSG00000236154","AL450311.1","lncRNA",0.00344399163425658,0.0237860162958532,0.618077615105783
"ENSG00000162599","NFIA","protein_coding",0.00344801006141828,0.0237997780267579,-0.411131857549694
"ENSG00000196639","HRH1","protein_coding",0.00345210058359893,0.0238140209372403,-0.520194690730412
"ENSG00000182150","ERCC6L2","protein_coding",0.00346833486325514,0.0239056710334859,0.201519122281222
"ENSG00000078246","TULP3","protein_coding",0.00346945600205086,0.0239056710334859,-0.486309783285149
"ENSG00000116679","IVNS1ABP","protein_coding",0.00347836373112264,0.0239406375033479,-0.311759557854712
"ENSG00000213316","LTC4S","protein_coding",0.00347860641966418,0.0239406375033479,0.457515340282265
"ENSG00000128016","ZFP36","protein_coding",0.00348395001735672,0.0239633751779313,-1.01374805015917
"ENSG00000138382","METTL5","protein_coding",0.00349419383404823,0.0240197713062601,0.250745773941308
"ENSG00000118308","LRMP","protein_coding",0.00351041632604918,0.0241171760224712,0.647974695541892
"ENSG00000172939","OXSR1","protein_coding",0.0035245236486576,0.0241999437898478,-0.256293615031241
"ENSG00000100354","TNRC6B","protein_coding",0.0035304747322991,0.0242266455344917,-0.288996543092852
"ENSG00000146576","C7orf26","protein_coding",0.00354313430301402,0.0242993238714586,-0.240400509165017
"ENSG00000143195","ILDR2","protein_coding",0.00355839533726024,0.0243897482042785,-0.408856804047994
"ENSG00000236682","MAP3K2-DT","lncRNA",0.00356509932082087,0.0244009355561457,0.26985522370852
"ENSG00000104490","NCALD","protein_coding",0.00356625862699202,0.0244009355561457,-0.511263505280428
"ENSG00000173039","RELA","protein_coding",0.0035633739036141,0.0244009355561457,-0.290375924555794
"ENSG00000081870","HSPB11","protein_coding",0.0035703620720789,0.0244147925627374,0.249279812729412
"ENSG00000185875","THNSL1","protein_coding",0.00357789339376441,0.0244520602617477,0.339595841935065
"ENSG00000111962","UST","protein_coding",0.00358034321031785,0.0244545767644268,-0.464154070283256
"ENSG00000239789","MRPS17","protein_coding",0.00359171510549018,0.0244927439103918,0.224598529382345
"ENSG00000105229","PIAS4","protein_coding",0.00359218571310905,0.0244927439103918,-0.276938085848971
"ENSG00000104866","PPP1R37","protein_coding",0.00358955962461159,0.0244927439103918,-0.308144191947577
"ENSG00000180376","CCDC66","protein_coding",0.00360828923638899,0.0245398639647957,-0.353085829740669
"ENSG00000153317","ASAP1","protein_coding",0.00360954076703838,0.0245398639647957,-0.309971434172372
"ENSG00000151474","FRMD4A","protein_coding",0.00360929922700235,0.0245398639647957,-0.317595868870456
"ENSG00000107779","BMPR1A","protein_coding",0.00360143064532291,0.0245398639647957,-0.238907807958478
"ENSG00000151320","AKAP6","protein_coding",0.00360450861586224,0.0245398639647957,0.220120539780101
"ENSG00000256060","TRAPPC2B","protein_coding",0.0036132317663355,0.0245507500236608,0.261948130657201
"ENSG00000170381","SEMA3E","protein_coding",0.0036183190810714,0.0245711055285704,-0.756483418227711
"ENSG00000196167","COLCA1","lncRNA",0.00363453684593819,0.0246622742469784,0.39752648676209
"ENSG00000159086","PAXBP1","protein_coding",0.00363594305377652,0.0246622742469784,-0.311372916451235
"ENSG00000070159","PTPN3","protein_coding",0.00365194843642744,0.0247565436994515,0.46286706055448
"ENSG00000162385","MAGOH","protein_coding",0.0036635156079716,0.0248206351571225,0.228360456796839
"ENSG00000184602","SNN","protein_coding",0.00366954147577852,0.0248471315604877,0.258695841749945
"ENSG00000172366","MCRIP2","protein_coding",0.00367307407535527,0.0248567247910563,0.264247536541776
"ENSG00000168818","STX18","protein_coding",0.00368240112639714,0.0249054970828518,0.220504317675996
"ENSG00000165119","HNRNPK","protein_coding",0.00371693705906965,0.0251246125258632,-0.102442317812309
"ENSG00000114698","PLSCR4","protein_coding",0.00372699869312338,0.0251781372322102,-0.515051736338944
"ENSG00000110063","DCPS","protein_coding",0.00374813813472236,0.0253063947165048,0.328607838843512
"ENSG00000054523","KIF1B","protein_coding",0.00376744841485542,0.025413301748354,-0.160661901317513
"ENSG00000284024","HSPA14","protein_coding",0.00376829857385365,0.025413301748354,-0.287282523025452
"ENSG00000105290","APLP1","protein_coding",0.00377528444370831,0.0254458070250632,0.261006372334319
"ENSG00000110693","SOX6","protein_coding",0.00379305011235013,0.0255508903210375,-0.586287212462023
"ENSG00000185033","SEMA4B","protein_coding",0.00379853746333964,0.0255731908993204,-0.33374471115832
"ENSG00000107874","CUEDC2","protein_coding",0.00380379729340396,0.0255939350532129,0.196348306437621
"ENSG00000166411","IDH3A","protein_coding",0.00382563413430917,0.0257261304006091,0.281004892517717
"ENSG00000180488","MIGA1","protein_coding",0.00385647802763694,0.0259109047501767,0.230512673753884
"ENSG00000214046","SMIM7","protein_coding",0.00385752233640271,0.0259109047501767,0.215359663667903
"ENSG00000146540","C7orf50","protein_coding",0.00386397301057774,0.0259394028161527,0.175521775293114
"ENSG00000127184","COX7C","protein_coding",0.0038770656827886,0.0260124315484868,0.284397217613555
"ENSG00000176731","RBIS","protein_coding",0.0038843362016851,0.0260314784354801,0.240358528260154
