"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000105894","PTN","protein_coding",2.26015396477471e-08,0.000251464730120834,2.09700039473818
"ENSG00000106484","MEST","protein_coding",1.50044789772064e-07,0.000834699165501991,1.40638322293531
"ENSG00000124766","SOX4","protein_coding",2.47447598486813e-07,0.000917700660254761,2.48755320401443
"ENSG00000164692","COL1A2","protein_coding",3.3235206934617e-07,0.000924437280886372,1.93966677903616
"ENSG00000176887","SOX11","protein_coding",5.66641626622767e-07,0.00105074245630082,2.18130586322108
"ENSG00000077279","DCX","protein_coding",5.15455385248934e-07,0.00105074245630082,1.70370430144942
"ENSG00000155380","SLC16A1","protein_coding",9.02111534885573e-07,0.00111377598459442,1.44295608858973
"ENSG00000115129","TP53I3","protein_coding",7.97517289157575e-07,0.00111377598459442,1.88872716940716
"ENSG00000138413","IDH1","protein_coding",9.06368128320271e-07,0.00111377598459442,1.28333746489983
"ENSG00000141542","RAB40B","protein_coding",1.00105696979546e-06,0.00111377598459442,-1.01369936708367
"ENSG00000138795","LEF1","protein_coding",1.43827143851822e-06,0.0014547461840867,2.20297349652728
"ENSG00000132692","BCAN","protein_coding",1.83545140168397e-06,0.00157086402270276,1.01475681434088
"ENSG00000134982","APC","protein_coding",1.74132200324921e-06,0.00157086402270276,1.29026169803769
"ENSG00000204347","BTBD17","protein_coding",2.17827758010539e-06,0.00161570109041684,1.91297923838684
"ENSG00000142156","COL6A1","protein_coding",2.15719055739381e-06,0.00161570109041684,1.27072452240251
"ENSG00000145681","HAPLN1","protein_coding",3.5636827780003e-06,0.00244002578647707,1.58122524376386
"ENSG00000242114","MTFP1","protein_coding",3.7282436068767e-06,0.00244002578647707,1.52905088009255
"ENSG00000125814","NAPB","protein_coding",4.72858817753855e-06,0.00292279289240522,-1.0201633955415
"ENSG00000163399","ATP1A1","protein_coding",5.3443603145907e-06,0.00311360605954821,-0.962966966910588
"ENSG00000135750","KCNK1","protein_coding",5.59699093932808e-06,0.00311360605954821,-1.06941975156439
"ENSG00000076604","TRAF4","protein_coding",6.2170995210446e-06,0.00329387853672106,1.24151338474113
"ENSG00000179796","LRRC3B","protein_coding",8.40867285483283e-06,0.0040760240960511,1.68029583654337
"ENSG00000260260","SNHG19","lncRNA",8.42607893305548e-06,0.0040760240960511,1.07400668015732
"ENSG00000107317","PTGDS","protein_coding",9.01796746726249e-06,0.0041805794183651,-1.28043752397661
"ENSG00000064692","SNCAIP","protein_coding",1.00096262856358e-05,0.00440767339303012,1.4879084700202
"ENSG00000021300","PLEKHB1","protein_coding",1.0300153533955e-05,0.00440767339303012,-1.22289287578968
"ENSG00000177283","FZD8","protein_coding",1.07047817351238e-05,0.0044111630216662,1.52007127170463
"ENSG00000189171","S100A13","protein_coding",1.28269769625581e-05,0.00460364340920716,-1.25176718881912
"ENSG00000116852","KIF21B","protein_coding",1.25268122253272e-05,0.00460364340920716,1.15099048661013
"ENSG00000127334","DYRK2","protein_coding",1.25855759383781e-05,0.00460364340920716,1.24448481121368
"ENSG00000256463","SALL3","protein_coding",1.20517666590408e-05,0.00460364340920716,1.44501917511079
"ENSG00000069424","KCNAB2","protein_coding",1.47804072426452e-05,0.00491016844302268,-0.910112435949676
"ENSG00000144230","GPR17","protein_coding",1.43743631967917e-05,0.00491016844302268,1.81238935850174
"ENSG00000132639","SNAP25","protein_coding",1.50050087239593e-05,0.00491016844302268,-0.957370109380003
"ENSG00000114646","CSPG5","protein_coding",1.72313104603377e-05,0.00518150162653291,1.29004624860861
"ENSG00000164305","CASP3","protein_coding",1.70880281282042e-05,0.00518150162653291,0.91839779177354
"ENSG00000164434","FABP7","protein_coding",1.67823511954916e-05,0.00518150162653291,1.50619697171172
"ENSG00000020129","NCDN","protein_coding",1.81029993844354e-05,0.00530036766187443,-0.886426008654743
"ENSG00000049323","LTBP1","protein_coding",2.05773720984892e-05,0.00587035492225105,1.48805734707511
"ENSG00000197965","MPZL1","protein_coding",2.20655301224868e-05,0.00613752720356969,0.85535139903985
"ENSG00000086289","EPDR1","protein_coding",2.27280840845774e-05,0.00616762593963435,-0.970788381574425
"ENSG00000131100","ATP6V1E1","protein_coding",2.36880586727027e-05,0.00627507954267835,-0.910538434733413
"ENSG00000141503","MINK1","protein_coding",2.52410763592568e-05,0.00653098175751375,-0.990064740755842
"ENSG00000006283","CACNA1G","protein_coding",2.7401208162295e-05,0.00692876913667486,1.51335966708889
"ENSG00000182013","PNMA8A","protein_coding",2.80950953793364e-05,0.00694635624867771,-0.782050838398215
"ENSG00000116661","FBXO2","protein_coding",3.17061173156877e-05,0.00766874480987698,-1.38008340445907
"ENSG00000197977","ELOVL2","protein_coding",3.27951371470379e-05,0.00776337650846689,1.14142778696956
"ENSG00000125869","LAMP5","protein_coding",3.4441459027507e-05,0.00798324319041755,-1.35798345113035
"ENSG00000108854","SMURF2","protein_coding",3.59402949705435e-05,0.00799743443684534,1.16906756946237
"ENSG00000153822","KCNJ16","protein_coding",3.57415351618242e-05,0.00799743443684534,1.92064556077336
"ENSG00000211448","DIO2","protein_coding",4.1193016580104e-05,0.0089865392641223,2.0279943849793
"ENSG00000143333","RGS16","protein_coding",4.41721560346545e-05,0.00910110014891788,2.29403595634398
"ENSG00000120278","PLEKHG1","protein_coding",4.34011180232897e-05,0.00910110014891788,1.11475014623702
"ENSG00000004660","CAMKK1","protein_coding",4.31820811544179e-05,0.00910110014891788,-0.984311052088773
"ENSG00000164176","EDIL3","protein_coding",4.97999289422362e-05,0.00940416414945998,-0.797807489266712
"ENSG00000157214","STEAP2","protein_coding",4.75352627652885e-05,0.00940416414945998,-1.17712011933277
"ENSG00000169499","PLEKHA2","protein_coding",4.81163234872376e-05,0.00940416414945998,-0.98968600839971
"ENSG00000122359","ANXA11","protein_coding",4.96599889741571e-05,0.00940416414945998,-0.888783039943514
"ENSG00000011201","ANOS1","protein_coding",4.98692867893348e-05,0.00940416414945998,0.91828856913964
"ENSG00000149257","SERPINH1","protein_coding",5.40212710783855e-05,0.0100173443669686,2.46758068564474
"ENSG00000144583","MARCH4","protein_coding",5.79766542757471e-05,0.0102388611979676,0.991575990469716
"ENSG00000079215","SLC1A3","protein_coding",5.76099787470928e-05,0.0102388611979676,0.859548179242969
"ENSG00000148180","GSN","protein_coding",5.79259387992254e-05,0.0102388611979676,-1.17851419255998
"ENSG00000165949","IFI27","protein_coding",5.90277482514413e-05,0.0102616051100865,1.0231843763697
"ENSG00000133816","MICAL2","protein_coding",6.00923712765814e-05,0.0102859649665114,-1.01042584187443
"ENSG00000125820","NKX2-2","protein_coding",6.81720027492079e-05,0.0114921470089043,1.55439985451637
"ENSG00000074800","ENO1","protein_coding",6.97239885379369e-05,0.0115783447234789,-0.642194405732136
"ENSG00000198478","SH3BGRL2","protein_coding",7.39963388894339e-05,0.0119058513997418,-1.08569134849869
"ENSG00000236197","AC002429.2","lncRNA",7.31106624019828e-05,0.0119058513997418,1.40907883585022
"ENSG00000168256","NKIRAS2","protein_coding",7.49064891229485e-05,0.0119058513997418,1.28251827813382
"ENSG00000055163","CYFIP2","protein_coding",7.63618514433987e-05,0.0119662247768909,-0.670756005141906
"ENSG00000166794","PPIB","protein_coding",7.7552402032205e-05,0.0119840003473655,0.627182610534245
"ENSG00000099308","MAST3","protein_coding",8.43771227094656e-05,0.0128599981817194,-0.844132064229743
"ENSG00000166780","BMERB1","protein_coding",8.94865421454326e-05,0.0134544225393255,-0.722520060712427
"ENSG00000157851","DPYSL5","protein_coding",9.3714731255117e-05,0.0135853614298153,1.22924182376178
"ENSG00000118263","KLF7","protein_coding",9.27341848251865e-05,0.0135853614298153,0.954125448162847
"ENSG00000026025","VIM","protein_coding",9.40205671486409e-05,0.0135853614298153,0.965367691597503
"ENSG00000113810","SMC4","protein_coding",0.000101218888278873,0.0139071532944209,1.08821157290284
"ENSG00000182580","EPHB3","protein_coding",9.7622699357836e-05,0.0139071532944209,1.33049749932176
"ENSG00000154553","PDLIM3","protein_coding",0.000101247475898625,0.0139071532944209,0.94660907998117
"ENSG00000134986","NREP","protein_coding",9.89974927333444e-05,0.0139071532944209,1.13507517083621
"ENSG00000139155","SLCO1C1","protein_coding",0.000102571750559679,0.0139172353259389,1.34442946148609
"ENSG00000140545","MFGE8","protein_coding",0.000111073056118508,0.0147118907425538,1.50814896941898
"ENSG00000177732","SOX12","protein_coding",0.00011076888725106,0.0147118907425538,1.15024256707527
"ENSG00000078804","TP53INP2","protein_coding",0.000116203376247248,0.0152103384014927,1.01524213597717
"ENSG00000198561","CTNND1","protein_coding",0.000120991014647096,0.0156528608019023,0.962672122561243
"ENSG00000151552","QDPR","protein_coding",0.000126442018268527,0.0161623239916188,-1.07642635081435
"ENSG00000103742","IGDCC4","protein_coding",0.000127834308040846,0.0161623239916188,0.928028556671113
"ENSG00000121644","DESI2","protein_coding",0.000135117147668671,0.0167034820551293,1.08922443067451
"ENSG00000141753","IGFBP4","protein_coding",0.000133718173892325,0.0167034820551293,0.956374046034743
"ENSG00000176595","KBTBD11","protein_coding",0.000138803683224446,0.0169706569181889,-0.82494543343703
"ENSG00000137285","TUBB2B","protein_coding",0.000143267806767122,0.0171397593343118,0.953456677023747
"ENSG00000196338","NLGN3","protein_coding",0.000142336635045877,0.0171397593343118,0.795430385418166
"ENSG00000181449","SOX2","protein_coding",0.000155928084315158,0.0180455697190706,1.11953492352102
"ENSG00000148175","STOM","protein_coding",0.00015732700546017,0.0180455697190706,-1.28444872807612
"ENSG00000173621","LRFN4","protein_coding",0.000156532139373398,0.0180455697190706,1.0348614239562
"ENSG00000141485","SLC13A5","protein_coding",0.000157198070112662,0.0180455697190706,2.0580192218415
"ENSG00000158856","DMTN","protein_coding",0.00015972647685072,0.0181338447085828,-0.661919504894239
"ENSG00000143324","XPR1","protein_coding",0.000172460288450396,0.0188116977382265,0.642729920994085
"ENSG00000072163","LIMS2","protein_coding",0.000172032951544356,0.0188116977382265,1.03222492506842
"ENSG00000198168","SVIP","protein_coding",0.000172417795649424,0.0188116977382265,-1.06692271696498
"ENSG00000136367","ZFHX2","protein_coding",0.000168380986995549,0.0188116977382265,1.06651845400597
"ENSG00000091986","CCDC80","protein_coding",0.000180977196434132,0.0188182456778145,1.34052274106374
"ENSG00000113319","RASGRF2","protein_coding",0.000179813279568287,0.0188182456778145,-1.10873299236157
"ENSG00000106278","PTPRZ1","protein_coding",0.000177596263885285,0.0188182456778145,0.947593453212153
"ENSG00000106565","TMEM176B","protein_coding",0.000178166535161368,0.0188182456778145,-2.67616189700657
"ENSG00000126247","CAPNS1","protein_coding",0.00017451821350139,0.0188182456778145,-0.819687958939249
"ENSG00000125462","C1orf61","protein_coding",0.000184843813008761,0.0188676354452795,0.639488384340418
"ENSG00000154639","CXADR","protein_coding",0.000184051178262664,0.0188676354452795,0.796382186703843
"ENSG00000132471","WBP2","protein_coding",0.000188137267410599,0.0190292294291848,-0.603799166154806
"ENSG00000074855","ANO8","protein_coding",0.00019050815393887,0.0190954389254402,0.768133123487396
"ENSG00000050165","DKK3","protein_coding",0.000198460848375487,0.019714958919872,-0.7118773760492
"ENSG00000187094","CCK","protein_coding",0.000200958485298949,0.019786408030408,-1.66274785955282
"ENSG00000163430","FSTL1","protein_coding",0.000203060118714277,0.0198179550948688,0.948764621654185
"ENSG00000168710","AHCYL1","protein_coding",0.000207963897883791,0.0201200550248266,-0.665476139673111
"ENSG00000162804","SNED1","protein_coding",0.00021438779092323,0.0202410327863444,-1.68426550855437
"ENSG00000106689","LHX2","protein_coding",0.000214672107566838,0.0202410327863444,0.822255702578906
"ENSG00000103187","COTL1","protein_coding",0.000211222530120448,0.0202410327863444,-0.845423740486475
"ENSG00000204060","FOXO6","protein_coding",0.000220957630990219,0.0206384775404447,1.35474712181783
"ENSG00000172379","ARNT2","protein_coding",0.000223192080750844,0.0206384775404447,-0.560360145296634
"ENSG00000101204","CHRNA4","protein_coding",0.000224452254394554,0.0206384775404447,0.955446805045714
"ENSG00000116962","NID1","protein_coding",0.000230176195177512,0.020745652489493,1.929664321674
"ENSG00000130707","ASS1","protein_coding",0.000229254457424686,0.020745652489493,-1.07751743497626
"ENSG00000203772","SPRN","protein_coding",0.000231211658160806,0.020745652489493,0.9290116162371
"ENSG00000065978","YBX1","protein_coding",0.000236323971241334,0.0210347240322487,1.0067569698007
"ENSG00000180828","BHLHE22","protein_coding",0.000243845096836682,0.0215319091063883,1.00138193988706
"ENSG00000153936","HS2ST1","protein_coding",0.000248246241552824,0.0217479345158797,0.698188026825567
"ENSG00000166448","TMEM130","protein_coding",0.000252102545531059,0.021806497123855,-0.819927690182948
"ENSG00000079102","RUNX1T1","protein_coding",0.00025283463319947,0.021806497123855,0.900418989212969
"ENSG00000108091","CCDC6","protein_coding",0.000256971733185903,0.0219928269494335,-0.805313431549936
"ENSG00000132164","SLC6A11","protein_coding",0.000269319269611669,0.022467567803632,0.896722387688676
"ENSG00000151422","FER","protein_coding",0.000270596268711728,0.022467567803632,0.775552850203955
"ENSG00000106078","COBL","protein_coding",0.00026708589450885,0.022467567803632,-0.849898451761655
"ENSG00000175183","CSRP2","protein_coding",0.000267862538241015,0.022467567803632,1.17515823247351
"ENSG00000170365","SMAD1","protein_coding",0.000296203597210535,0.0237812891874803,0.67703963578316
"ENSG00000124507","PACSIN1","protein_coding",0.000291650907783827,0.0237812891874803,-0.7477238961969
"ENSG00000160999","SH2B2","protein_coding",0.000293214881278781,0.0237812891874803,1.51207259747158
"ENSG00000130287","NCAN","protein_coding",0.000297105805955398,0.0237812891874803,0.951945916163228
"ENSG00000184205","TSPYL2","protein_coding",0.00029600044421556,0.0237812891874803,-0.699496781785797
"ENSG00000069535","MAOB","protein_coding",0.00030003542622554,0.0238442439441811,-1.10857213928856
"ENSG00000139722","VPS37B","protein_coding",0.000304421329833679,0.0240212178420533,0.890252702413676
"ENSG00000188290","HES4","protein_coding",0.000328738004886098,0.0240282364414951,1.02870668955442
"ENSG00000143190","POU2F1","protein_coding",0.000321017481560521,0.0240282364414951,0.801321857004164
"ENSG00000130508","PXDN","protein_coding",0.000316785186374769,0.0240282364414951,1.58916136220302
"ENSG00000163754","GYG1","protein_coding",0.000318425017399838,0.0240282364414951,-0.723085022418567
"ENSG00000134853","PDGFRA","protein_coding",0.000332574191212258,0.0240282364414951,1.46360814877971
"ENSG00000231721","LINC-PINT","lncRNA",0.000325568261529087,0.0240282364414951,-1.07226465613584
"ENSG00000183049","CAMK1D","protein_coding",0.000308689107222861,0.0240282364414951,-0.645970740752417
"ENSG00000151474","FRMD4A","protein_coding",0.000332585692251506,0.0240282364414951,0.878288330959159
"ENSG00000178878","APOLD1","protein_coding",0.000312200086120875,0.0240282364414951,2.15591815123764
"ENSG00000170439","METTL7B","protein_coding",0.000314606927676144,0.0240282364414951,-1.87858562967905
"ENSG00000156076","WIF1","protein_coding",0.000331147428747838,0.0240282364414951,3.09879397544891
"ENSG00000152217","SETBP1","protein_coding",0.000309428609306477,0.0240282364414951,0.831492178973276
"ENSG00000125827","TMX4","protein_coding",0.000328308922124315,0.0240282364414951,-0.657720456508798
"ENSG00000115365","LANCL1","protein_coding",0.000371772576365988,0.0266361379355667,-1.01838939210282
"ENSG00000013293","SLC7A14","protein_coding",0.000377143141446901,0.0266361379355667,-1.05056752228929
"ENSG00000165868","HSPA12A","protein_coding",0.000378259014364511,0.0266361379355667,-0.660915449364127
"ENSG00000205927","OLIG2","protein_coding",0.000376830560440435,0.0266361379355667,1.0199464960582
"ENSG00000134369","NAV1","protein_coding",0.000391239077699557,0.0273281695077886,0.779871708735648
"ENSG00000152578","GRIA4","protein_coding",0.000392999022222377,0.0273281695077886,-1.04843819806888
"ENSG00000134748","PRPF38A","protein_coding",0.000397477434028614,0.0274248441536626,0.699598319412135
"ENSG00000140988","RPS2","protein_coding",0.00039931914011265,0.0274248441536626,0.753051283119941
"ENSG00000198944","SOWAHA","protein_coding",0.000419741697577911,0.0284571384745645,-0.929468580081757
"ENSG00000204389","HSPA1A","protein_coding",0.000417062070382746,0.0284571384745645,2.92934904639319
"ENSG00000165752","STK32C","protein_coding",0.000422022995533268,0.0284571384745645,-0.689628740441989
"ENSG00000173334","TRIB1","protein_coding",0.0004314944940064,0.0288945704635646,1.36867694078708
"ENSG00000186260","MRTFB","protein_coding",0.000433704230398641,0.0288945704635646,-0.714201466791587
"ENSG00000173258","ZNF483","protein_coding",0.000443157547652018,0.029348636161764,-0.753670223669064
"ENSG00000152969","JAKMIP1","protein_coding",0.00044604709202929,0.0293652067805792,-0.581313053977042
"ENSG00000130717","UCK1","protein_coding",0.000452370406941291,0.0294582174626104,0.681909353177738
"ENSG00000148834","GSTO1","protein_coding",0.00045318625701088,0.0294582174626104,-0.87808003187661
"ENSG00000008394","MGST1","protein_coding",0.000458050658011109,0.0294582174626104,-0.905936034171767
"ENSG00000102760","RGCC","protein_coding",0.000455643511700001,0.0294582174626104,0.871357392983912
"ENSG00000132688","NES","protein_coding",0.000463061412164392,0.029609317653684,1.39689372817259
"ENSG00000153208","MERTK","protein_coding",0.000476342165754287,0.0301832385089647,1.17595051695877
"ENSG00000126870","WDR60","protein_coding",0.000478431046314712,0.0301832385089647,0.671832766044295
"ENSG00000154102","C16orf74","protein_coding",0.000480175554205173,0.0301832385089647,1.25091890689151
"ENSG00000057757","PITHD1","protein_coding",0.000493501015167335,0.0306742586298982,-0.908411581581247
"ENSG00000085563","ABCB1","protein_coding",0.000492839704101046,0.0306742586298982,1.02794746440638
"ENSG00000075461","CACNG4","protein_coding",0.000508531775765882,0.0314329140953956,0.925754465454953
"ENSG00000170624","SGCD","protein_coding",0.000519370788753689,0.0315766087195275,0.819986540813896
"ENSG00000149639","SOGA1","protein_coding",0.000513763372837432,0.0315766087195275,0.744966500898819
"ENSG00000184221","OLIG1","protein_coding",0.000516734118967138,0.0315766087195275,0.880952795689088
"ENSG00000141622","RNF165","protein_coding",0.000523492286717983,0.0316542129457841,0.873777895778986
"ENSG00000196700","ZNF512B","protein_coding",0.000528012524974564,0.0317549586641459,0.834076900059765
"ENSG00000116729","WLS","protein_coding",0.000537710884952606,0.0318641908979995,-0.767201561212006
"ENSG00000258441","LINC00641","lncRNA",0.000541284565856723,0.0318641908979995,-0.796079606825311
"ENSG00000087191","PSMC5","protein_coding",0.000538454409341529,0.0318641908979995,-0.573284898384008
"ENSG00000101367","MAPRE1","protein_coding",0.000538604644294979,0.0318641908979995,0.565387887571868
"ENSG00000151693","ASAP2","protein_coding",0.00057558031652078,0.0325266157121352,0.717044274975053
"ENSG00000003402","CFLAR","protein_coding",0.000575369434574649,0.0325266157121352,0.764678890771289
"ENSG00000144485","HES6","protein_coding",0.000567429950258491,0.0325266157121352,0.984765846893866
"ENSG00000067082","KLF6","protein_coding",0.000559314117981196,0.0325266157121352,1.12792670076978
"ENSG00000111275","ALDH2","protein_coding",0.000570711657725138,0.0325266157121352,-0.615333932963959
"ENSG00000089169","RPH3A","protein_coding",0.000573093899076491,0.0325266157121352,-0.948338363354517
"ENSG00000170425","ADORA2B","protein_coding",0.000572583107512505,0.0325266157121352,1.2793729274588
"ENSG00000142534","RPS11","protein_coding",0.000575925156865956,0.0325266157121352,0.522373128569587
"ENSG00000003989","SLC7A2","protein_coding",0.000584015736729161,0.0328169650850942,-2.07714110756204
"ENSG00000155097","ATP6V1C1","protein_coding",0.000590887950157128,0.032871096667241,-0.665692762645654
"ENSG00000169032","MAP2K1","protein_coding",0.000588525321706466,0.032871096667241,-0.799645092615141
"ENSG00000133794","ARNTL","protein_coding",0.000597293468715432,0.0330621250394423,0.857985553935321
"ENSG00000123095","BHLHE41","protein_coding",0.00061583274104117,0.0339195795882379,-0.978461012274998
"ENSG00000140575","IQGAP1","protein_coding",0.000622267813412737,0.0341051807489168,0.770419935312107
"ENSG00000158109","TPRG1L","protein_coding",0.000632969556056526,0.0343532647838288,-0.684785396374282
"ENSG00000100441","KHNYN","protein_coding",0.000630170657818624,0.0343532647838288,1.04521843548335
"ENSG00000117592","PRDX6","protein_coding",0.000646179090380641,0.0343923865353109,-0.884272442943341
"ENSG00000113296","THBS4","protein_coding",0.000640479000655606,0.0343923865353109,-1.64577587238587
"ENSG00000008277","ADAM22","protein_coding",0.000649146249542989,0.0343923865353109,-0.561076290242239
"ENSG00000188322","SBK1","protein_coding",0.000637332090267448,0.0343923865353109,0.860325688539061
"ENSG00000090932","DLL3","protein_coding",0.000643590241712339,0.0343923865353109,0.730992675712934
"ENSG00000184678","HIST2H2BE","protein_coding",0.000658506306468416,0.0344418849838916,1.16980442115277
"ENSG00000160678","S100A1","protein_coding",0.000659367382848185,0.0344418849838916,-2.75827040202468
"ENSG00000169813","HNRNPF","protein_coding",0.000656330017227796,0.0344418849838916,0.710502197617013
"ENSG00000244274","DBNDD2","protein_coding",0.000667443809945704,0.0347008403245603,-0.871453863122793
"ENSG00000180573","HIST1H2AC","protein_coding",0.000682590032026485,0.035030971744822,0.82765879872192
"ENSG00000165113","GKAP1","protein_coding",0.000681802806650578,0.035030971744822,0.828392730345862
"ENSG00000105088","OLFM2","protein_coding",0.000683239337464171,0.035030971744822,0.911625944656388
"ENSG00000122644","ARL4A","protein_coding",0.000686889268641681,0.035056559646364,0.866351145173762
"ENSG00000089157","RPLP0","protein_coding",0.000690126456459701,0.0350609449980394,0.595195719943945
"ENSG00000154027","AK5","protein_coding",0.000696874798952454,0.0351860717529715,-0.691918021407492
"ENSG00000105401","CDC37","protein_coding",0.000698914421841337,0.0351860717529715,-0.642932404388578
"ENSG00000146555","SDK1","protein_coding",0.000709480273985191,0.0355571059836001,1.13821114112628
"ENSG00000167755","KLK6","protein_coding",0.000718875782265793,0.0358664213160951,-2.84021367891399
"ENSG00000144724","PTPRG","protein_coding",0.000737005388293764,0.0359645699568264,0.83133945237352
"ENSG00000146425","DYNLT1","protein_coding",0.000727761274360649,0.0359645699568264,0.813522623418919
"ENSG00000123243","ITIH5","protein_coding",0.000733853275533997,0.0359645699568264,1.22668373620604
"ENSG00000138279","ANXA7","protein_coding",0.00073654564316732,0.0359645699568264,-0.535876814224542
"ENSG00000167566","NCKAP5L","protein_coding",0.00073117369703827,0.0359645699568264,1.12263834172666
"ENSG00000050405","LIMA1","protein_coding",0.000749300329304229,0.0364048710211303,1.04143541260007
"ENSG00000123975","CKS2","protein_coding",0.000752854155218689,0.0364185014389701,1.34826279485228
"ENSG00000133216","EPHB2","protein_coding",0.000780639457732717,0.037095620836066,0.883350191532528
"ENSG00000174749","FAM241A","protein_coding",0.000779263019732993,0.037095620836066,1.04421725281152
"ENSG00000175745","NR2F1","protein_coding",0.000775290131020024,0.037095620836066,0.642486178038333
"ENSG00000078114","NEBL","protein_coding",0.000783522460585612,0.037095620836066,-0.697998771249258
"ENSG00000140859","KIFC3","protein_coding",0.000776786855493578,0.037095620836066,0.762974458534024
"ENSG00000168264","IRF2BP2","protein_coding",0.000792276106722159,0.0371935188328723,0.613563558354889
"ENSG00000113657","DPYSL3","protein_coding",0.000788969475000666,0.0371935188328723,0.656714252781641
"ENSG00000132294","EFR3A","protein_coding",0.000801322289832953,0.0374601335995018,-0.624080343749046
"ENSG00000106025","TSPAN12","protein_coding",0.000813011136435116,0.0378475393471845,1.27130022820344
"ENSG00000114450","GNB4","protein_coding",0.000818658432586459,0.0379516405039872,0.862775357493676
"ENSG00000170873","MTSS1","protein_coding",0.000825886303319205,0.0381278465175497,0.692896465231309
"ENSG00000247828","TMEM161B-AS1","lncRNA",0.000829359317143495,0.038129965960903,0.695194699610991
"ENSG00000198832","SELENOM","protein_coding",0.000842447634965287,0.038572314348246,-0.731496741544771
"ENSG00000100307","CBX7","protein_coding",0.000846543791609992,0.0386010091207081,-0.890266847050411
"ENSG00000167969","ECI1","protein_coding",0.00085279547544826,0.0387273569789279,0.607132034975995
"ENSG00000135363","LMO2","protein_coding",0.000862422067989344,0.0390053167823148,-0.69328361050338
"ENSG00000115295","CLIP4","protein_coding",0.00088162806865879,0.0397125258781283,-0.686925373669436
"ENSG00000155368","DBI","protein_coding",0.00091857309574558,0.0407399413579351,0.562714723946554
"ENSG00000118785","SPP1","protein_coding",0.000917881421265885,0.0407399413579351,-1.44464703485396
"ENSG00000164056","SPRY1","protein_coding",0.000930068767294222,0.0407399413579351,1.19533817978404
"ENSG00000146648","EGFR","protein_coding",0.000928094592126857,0.0407399413579351,0.644727143896442
"ENSG00000261325","LINC02192","lncRNA",0.000927154618792437,0.0407399413579351,-2.28968859924536
"ENSG00000253352","TUG1","lncRNA",0.000924528501275826,0.0407399413579351,0.657212944973831
"ENSG00000198918","RPL39","protein_coding",0.000928983912489943,0.0407399413579351,0.709351637994651
"ENSG00000254087","LYN","protein_coding",0.000933885584910665,0.0407467098733963,1.75114920610751
"ENSG00000126603","GLIS2","protein_coding",0.00093774048882559,0.0407550807760684,0.962917691399546
"ENSG00000198435","NRARP","protein_coding",0.000949039601153664,0.0410856599316563,1.49028285322423
"ENSG00000175874","CREG2","protein_coding",0.000958485101539877,0.0411846868164182,-0.657685210956471
"ENSG00000171451","DSEL","protein_coding",0.000958730351020341,0.0411846868164182,0.801506803699787
"ENSG00000148908","RGS10","protein_coding",0.000987065784632627,0.042076988198554,-1.51234057544078
"ENSG00000139173","TMEM117","protein_coding",0.000984719790750022,0.042076988198554,1.08227813021777
"ENSG00000137343","ATAT1","protein_coding",0.000991668734567501,0.0421118562625878,0.573925515425617
"ENSG00000144057","ST6GAL2","protein_coding",0.00100328417105404,0.0424431166811682,1.12634002603071
"ENSG00000197746","PSAP","protein_coding",0.00103895238434246,0.0437855463189176,-0.465528932700469
"ENSG00000159335","PTMS","protein_coding",0.00104729998077123,0.0439707908907951,0.522677221133257
"ENSG00000117643","MAN1C1","protein_coding",0.00109451272710234,0.045043949862685,-0.78782008058327
"ENSG00000172380","GNG12","protein_coding",0.00108593403077696,0.045043949862685,0.752059579245713
"ENSG00000234741","GAS5","lncRNA",0.00107713157391296,0.045043949862685,0.667016268926097
"ENSG00000133818","RRAS2","protein_coding",0.00109715175380079,0.045043949862685,0.918976231862112
"ENSG00000263146","LINC01896","lncRNA",0.00109242126644699,0.045043949862685,0.809294404509523
"ENSG00000245848","CEBPA","protein_coding",0.00108394281541287,0.045043949862685,-1.40208733073479
"ENSG00000160255","ITGB2","protein_coding",0.00110458511814206,0.045182404501649,-1.98500496598155
"ENSG00000137944","KYAT3","protein_coding",0.00111892457942581,0.0453731109363287,-1.32785695465686
"ENSG00000115419","GLS","protein_coding",0.00112555982549225,0.0453731109363287,-0.720656096971962
"ENSG00000186648","CARMIL3","protein_coding",0.00111785718704228,0.0453731109363287,0.709418270860481
"ENSG00000167191","GPRC5B","protein_coding",0.00112439449312874,0.0453731109363287,-0.923640356444975
"ENSG00000164976","MYORG","protein_coding",0.00113134915640208,0.0454418437333196,0.727794248093178
"ENSG00000162998","FRZB","protein_coding",0.00113671204817882,0.0454930152807106,0.882257281183585
"ENSG00000155254","MARVELD1","protein_coding",0.0011464325947964,0.0457175951602322,1.03584470030672
"ENSG00000073712","FERMT2","protein_coding",0.00117118089114543,0.046537709267443,0.701993101990049
"ENSG00000176624","MEX3C","protein_coding",0.00117940742138184,0.046697818399624,0.682067792233463
"ENSG00000126733","DACH2","protein_coding",0.00118817375323446,0.0468780892854133,-0.790722313866641
"ENSG00000176105","YES1","protein_coding",0.00119291758550964,0.0468989436621212,0.731383541848165
"ENSG00000119242","CCDC92","protein_coding",0.00120519668312927,0.0472148531566771,-0.688411419715612
"ENSG00000134042","MRO","protein_coding",0.00122910768907077,0.0479826391178994,-0.942396523663907
"ENSG00000245526","LINC00461","lncRNA",0.0012416729586944,0.0482067862102317,0.621223366537659
