"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000080345","RIF1","protein_coding",0.129210352713394,0.42192282397492,0.131563608127325
"ENSG00000175265","GOLGA8A","protein_coding",0.129236326662165,0.42192282397492,-0.176078487090277
"ENSG00000062716","VMP1","protein_coding",0.129324801624691,0.422094292764491,0.133185858729978
"ENSG00000187193","MT1X","protein_coding",0.129564699005188,0.422759746059174,-0.25151754270814
"ENSG00000197965","MPZL1","protein_coding",0.129789188155461,0.42314100618542,-0.18651292134012
"ENSG00000001084","GCLC","protein_coding",0.129825715867111,0.42314100618542,0.190508501166634
"ENSG00000105894","PTN","protein_coding",0.129814702498195,0.42314100618542,-0.267345505072665
"ENSG00000130699","TAF4","protein_coding",0.129746996387533,0.42314100618542,0.15456281961379
"ENSG00000164576","SAP30L","protein_coding",0.12994967017484,0.423427457078164,0.136078278123896
"ENSG00000002834","LASP1","protein_coding",0.130043724175311,0.423616349006145,0.103441885274759
"ENSG00000197530","MIB2","protein_coding",0.130118899889641,0.423743657338249,-0.153082915097682
"ENSG00000130653","PNPLA7","protein_coding",0.130160756302198,0.423762417911206,0.288649841513852
"ENSG00000178796","RIIAD1","protein_coding",0.130204189549109,0.423786300334499,-0.275172819069128
"ENSG00000271122","AC018647.2","lncRNA",0.13056205600058,0.424597932810752,0.190998779382733
"ENSG00000046889","PREX2","protein_coding",0.130560146655212,0.424597932810752,0.24392865152864
"ENSG00000179151","EDC3","protein_coding",0.130549470884536,0.424597932810752,-0.14883423434742
"ENSG00000166173","LARP6","protein_coding",0.130601427257565,0.424608351150321,0.201088494098656
"ENSG00000115474","KCNJ13","protein_coding",0.130804984958046,0.424682113774187,-0.930926967951166
"ENSG00000122545","SEPTIN7","protein_coding",0.130780104249003,0.424682113774187,0.121576941976215
"ENSG00000182165","TP53TG1","lncRNA",0.130780000251748,0.424682113774187,-0.18092166105168
"ENSG00000126368","NR1D1","protein_coding",0.130766106189947,0.424682113774187,0.206293208144339
"ENSG00000101443","WFDC2","protein_coding",0.130739416308555,0.424682113774187,-0.272657429282706
"ENSG00000177885","GRB2","protein_coding",0.130869317138919,0.424773509320128,0.142663240319891
"ENSG00000177125","ZBTB34","protein_coding",0.131031062384737,0.42518094870006,-0.169622599166701
"ENSG00000031698","SARS","protein_coding",0.131279330231074,0.42531877587823,0.154947292015301
"ENSG00000176095","IP6K1","protein_coding",0.131317324072223,0.42531877587823,-0.144533645262339
"ENSG00000150712","MTMR12","protein_coding",0.131252110908567,0.42531877587823,0.168281149814325
"ENSG00000126785","RHOJ","protein_coding",0.13124423344568,0.42531877587823,-0.250072863566608
"ENSG00000128463","EMC4","protein_coding",0.131327134800561,0.42531877587823,0.11460061678167
"ENSG00000172809","RPL38","protein_coding",0.131326881135097,0.42531877587823,0.174155504373212
"ENSG00000169136","ATF5","protein_coding",0.131189051892194,0.42531877587823,0.167721611313993
"ENSG00000170075","GPR37L1","protein_coding",0.131374567499208,0.425322027904233,0.220509520560439
"ENSG00000145220","LYAR","protein_coding",0.131400595844008,0.425322027904233,0.195867285062734
"ENSG00000236154","AL450311.1","lncRNA",0.131489297678471,0.425437057077258,0.325152025814172
"ENSG00000139220","PPFIA2","protein_coding",0.131581086392464,0.425437057077258,-0.27504663195964
"ENSG00000185158","LRRC37B","protein_coding",0.131568570907501,0.425437057077258,-0.141603423953591
"ENSG00000088888","MAVS","protein_coding",0.131543436844479,0.425437057077258,-0.192509702570373
"ENSG00000112996","MRPS30","protein_coding",0.131706951558609,0.425453345588569,0.122203319679767
"ENSG00000137171","KLC4","protein_coding",0.131708125477979,0.425453345588569,0.125049025920651
"ENSG00000177192","PUS1","protein_coding",0.131731082726955,0.425453345588569,-0.188961573277383
"ENSG00000101343","CRNKL1","protein_coding",0.131644212510978,0.425453345588569,0.138218806992562
"ENSG00000114115","RBP1","protein_coding",0.131847103941164,0.425710946168666,-0.253099519915742
"ENSG00000175215","CTDSP2","protein_coding",0.131967369547983,0.425928961368564,-0.117960224964888
"ENSG00000271533","Z83843.1","lncRNA",0.131987185814211,0.425928961368564,-0.245423119007221
"ENSG00000101052","IFT52","protein_coding",0.132092299523808,0.426151029516214,0.0962938253474801
"ENSG00000163565","IFI16","protein_coding",0.132569720778784,0.427374341747278,-0.234943755860205
"ENSG00000092051","JPH4","protein_coding",0.132550003655881,0.427374341747278,0.201104509160838
"ENSG00000103742","IGDCC4","protein_coding",0.132580694433014,0.427374341747278,-0.296404789808187
"ENSG00000047849","MAP4","protein_coding",0.132745576055796,0.427431619209987,0.0910604165717536
"ENSG00000182899","RPL35A","protein_coding",0.132710900398502,0.427431619209987,-0.14302465638129
"ENSG00000134569","LRP4","protein_coding",0.132665470837542,0.427431619209987,0.247042489127743
"ENSG00000087301","TXNDC16","protein_coding",0.132816911999832,0.427431619209987,0.110299599067956
"ENSG00000211448","DIO2","protein_coding",0.13278195352139,0.427431619209987,0.350055640712675
"ENSG00000108551","RASD1","protein_coding",0.132760297261299,0.427431619209987,-0.235065981909976
"ENSG00000161277","THAP8","protein_coding",0.132887972565123,0.427543107129225,-0.181777345448395
"ENSG00000198914","POU3F3","protein_coding",0.133039438024762,0.427678806793731,0.232599084780877
"ENSG00000157593","SLC35B2","protein_coding",0.132985692807813,0.427678806793731,-0.192318099753241
"ENSG00000154710","RABGEF1","protein_coding",0.133025886738724,0.427678806793731,0.127507999507497
"ENSG00000157216","SSBP3","protein_coding",0.133082103056997,0.427698847492237,0.128932072425101
"ENSG00000108733","PEX12","protein_coding",0.133122683920795,0.427712180960627,0.147848995961155
"ENSG00000143473","KCNH1","protein_coding",0.13328423135228,0.427988965911459,0.306136987264693
"ENSG00000106261","ZKSCAN1","protein_coding",0.13331819832523,0.427988965911459,0.128006710187261
"ENSG00000149636","DSN1","protein_coding",0.133314521095343,0.427988965911459,-0.232827486782884
"ENSG00000180398","MCFD2","protein_coding",0.133384839666588,0.428085844091238,0.102756137056276
"ENSG00000106772","PRUNE2","protein_coding",0.133497835944685,0.428331400380051,0.161423667620678
"ENSG00000080608","PUM3","protein_coding",0.133658318446903,0.428378012166706,0.163537567102437
"ENSG00000140931","CMTM3","protein_coding",0.133630931181221,0.428378012166706,-0.262554052883558
"ENSG00000132535","DLG4","protein_coding",0.133647900228641,0.428378012166706,0.19315637625908
"ENSG00000185753","CXorf38","protein_coding",0.133617614278,0.428378012166706,-0.194396644153263
"ENSG00000130638","ATXN10","protein_coding",0.133803291074147,0.428725610592381,0.124817650769561
"ENSG00000143850","PLEKHA6","protein_coding",0.133882464801395,0.428862247412926,-0.1592110436333
"ENSG00000121742","GJB6","protein_coding",0.134007130134175,0.429144492028155,0.292735057919798
"ENSG00000119917","IFIT3","protein_coding",0.134077739895993,0.429253522328595,0.221900994783457
"ENSG00000143614","GATAD2B","protein_coding",0.134120656572393,0.429273857186449,0.110886052526634
"ENSG00000232442","MHENCR","lncRNA",0.134272702882083,0.429643371991183,-0.181698467087283
"ENSG00000125966","MMP24","protein_coding",0.134345379895628,0.429758790183835,-0.217886823546429
"ENSG00000163468","CCT3","protein_coding",0.134694600394803,0.430345080369913,-0.0990136968924633
"ENSG00000137338","PGBD1","protein_coding",0.134629023087014,0.430345080369913,0.185392714245083
"ENSG00000136279","DBNL","protein_coding",0.134774540883247,0.430345080369913,0.10470591791153
"ENSG00000178685","PARP10","protein_coding",0.134613884212436,0.430345080369913,-0.239572624813088
"ENSG00000140319","SRP14","protein_coding",0.134646843519377,0.430345080369913,-0.106704377847143
"ENSG00000277200","AC005696.4","lncRNA",0.134785252173779,0.430345080369913,-0.210657579113707
"ENSG00000099875","MKNK2","protein_coding",0.134725657629503,0.430345080369913,-0.174679419325399
"ENSG00000115526","CHST10","protein_coding",0.134885844708753,0.430477428113739,-0.125446450916969
"ENSG00000164258","NDUFS4","protein_coding",0.134900039014518,0.430477428113739,0.162841063728015
"ENSG00000184575","XPOT","protein_coding",0.13495174924141,0.430525417416891,0.0845305745655774
"ENSG00000161835","GRASP","protein_coding",0.135074198519163,0.430781560882654,0.364427286945112
"ENSG00000128829","EIF2AK4","protein_coding",0.135105426505105,0.430781560882654,-0.142391281934439
"ENSG00000117308","GALE","protein_coding",0.135485153226628,0.431055744954097,-0.165474701377272
"ENSG00000226067","LINC00623","lncRNA",0.13533646350239,0.431055744954097,-0.177914988091112
"ENSG00000167081","PBX3","protein_coding",0.135248943827542,0.431055744954097,0.218378699033243
"ENSG00000103254","ANTKMT","protein_coding",0.13546755093148,0.431055744954097,0.162975507592492
"ENSG00000179981","TSHZ1","protein_coding",0.135281415648632,0.431055744954097,0.251262980720797
"ENSG00000141854","MISP3","protein_coding",0.135435602793466,0.431055744954097,-0.200134872250467
"ENSG00000125772","GPCPD1","protein_coding",0.135386849168198,0.431055744954097,0.177605962604853
"ENSG00000100314","CABP7","protein_coding",0.135389926739207,0.431055744954097,0.465859594460115
"ENSG00000126945","HNRNPH2","protein_coding",0.135537257883066,0.431104689121428,-0.103085171366936
"ENSG00000006607","FARP2","protein_coding",0.135636848186155,0.431187814163405,0.144221319177218
"ENSG00000139679","LPAR6","protein_coding",0.135624392682955,0.431187814163405,-0.268957171898878
"ENSG00000115211","EIF2B4","protein_coding",0.135724351595037,0.431349184549469,-0.116183867002045
"ENSG00000168906","MAT2A","protein_coding",0.135804870988845,0.431488277512597,-0.169825626145349
"ENSG00000100416","TRMU","protein_coding",0.135901536472599,0.431678581760906,-0.146212643686923
"ENSG00000170248","PDCD6IP","protein_coding",0.135948536794317,0.431711068965453,0.0861755434961519
"ENSG00000113810","SMC4","protein_coding",0.136030811814081,0.43185552479646,-0.229197728632727
"ENSG00000203778","FAM229B","protein_coding",0.136236945373129,0.43239300856462,-0.13344614052157
"ENSG00000165449","SLC16A9","protein_coding",0.136295837556967,0.432463008896972,-0.33627115047482
"ENSG00000196976","LAGE3","protein_coding",0.136356659978511,0.432539094338752,-0.160927843065514
"ENSG00000242485","MRPL20","protein_coding",0.136446062944515,0.432705774978012,0.101903223524618
"ENSG00000143093","STRIP1","protein_coding",0.136529602849049,0.432736916157623,-0.152513148885852
"ENSG00000261325","LINC02192","lncRNA",0.136493083865959,0.432736916157623,0.44681353260869
"ENSG00000169231","THBS3","protein_coding",0.137041264208352,0.433305801725303,-0.237664073660246
"ENSG00000143319","ISG20L2","protein_coding",0.136834558887796,0.433305801725303,-0.13666121978176
"ENSG00000064933","PMS1","protein_coding",0.136976571065575,0.433305801725303,0.147148952563422
"ENSG00000168495","POLR3D","protein_coding",0.137017936054347,0.433305801725303,-0.162349872552475
"ENSG00000050165","DKK3","protein_coding",0.136901764959521,0.433305801725303,0.170628223685402
"ENSG00000005175","RPAP3","protein_coding",0.136899596325489,0.433305801725303,0.13298721026085
"ENSG00000100815","TRIP11","protein_coding",0.136891055998033,0.433305801725303,0.209618344607414
"ENSG00000178921","PFAS","protein_coding",0.137035584349494,0.433305801725303,0.135322289479684
"ENSG00000183401","CCDC159","protein_coding",0.137015603459708,0.433305801725303,-0.151422928500758
"ENSG00000175662","TOM1L2","protein_coding",0.137110277494892,0.433407285350035,0.0962110813530752
"ENSG00000116199","FAM20B","protein_coding",0.137443375902029,0.433811197859258,0.126935243708464
"ENSG00000138650","PCDH10","protein_coding",0.137333107241781,0.433811197859258,0.223601821474173
"ENSG00000027847","B4GALT7","protein_coding",0.137496717822342,0.433811197859258,-0.151560839907296
"ENSG00000175048","ZDHHC14","protein_coding",0.137469737630411,0.433811197859258,0.190545692588721
"ENSG00000254427","LINC02696","lncRNA",0.137421836878794,0.433811197859258,-0.300139756923571
"ENSG00000255248","MIR100HG","lncRNA",0.13734180100727,0.433811197859258,0.120754226199291
"ENSG00000054611","TBC1D22A","protein_coding",0.137431247246967,0.433811197859258,0.111226648462557
"ENSG00000117676","RPS6KA1","protein_coding",0.137705851936167,0.434198221249509,-0.341106349627712
"ENSG00000159377","PSMB4","protein_coding",0.137804307698098,0.434198221249509,0.0785041067119558
"ENSG00000170214","ADRA1B","protein_coding",0.13767894362167,0.434198221249509,0.339998732461664
"ENSG00000156103","MMP16","protein_coding",0.137803203421594,0.434198221249509,-0.215269968283645
"ENSG00000187323","DCC","protein_coding",0.137787221658127,0.434198221249509,-0.290612878087835
"ENSG00000117691","NENF","protein_coding",0.137889824041611,0.43423458536709,-0.180354104275258
"ENSG00000006695","COX10","protein_coding",0.13787374603567,0.43423458536709,0.170312797956925
"ENSG00000132823","OSER1","protein_coding",0.137971163626238,0.434374218549756,0.13914165668661
"ENSG00000142871","CCN1","protein_coding",0.138063203314829,0.434430985504179,-0.43190476446043
"ENSG00000109339","MAPK10","protein_coding",0.138038990553415,0.434430985504179,0.138239124101702
"ENSG00000198721","ECI2","protein_coding",0.138236280997403,0.434840333164091,0.142303330449605
"ENSG00000001629","ANKIB1","protein_coding",0.138267373398769,0.434840333164091,0.166319367053997
"ENSG00000140990","NDUFB10","protein_coding",0.13841260111991,0.435003759323302,-0.130336401871243
"ENSG00000140691","ARMC5","protein_coding",0.138430497856206,0.435003759323302,-0.131138886091118
"ENSG00000152234","ATP5F1A","protein_coding",0.138365014210067,0.435003759323302,0.086609029133174
"ENSG00000137513","NARS2","protein_coding",0.138676622105773,0.435453810906424,-0.168818244028214
"ENSG00000181610","MRPS23","protein_coding",0.138690736216491,0.435453810906424,0.106870554591937
"ENSG00000064687","ABCA7","protein_coding",0.138625259111409,0.435453810906424,-0.280030679130304
"ENSG00000131051","RBM39","protein_coding",0.138722082861161,0.435453810906424,-0.099401997346926
"ENSG00000156504","FAM122B","protein_coding",0.138862187374191,0.435777086279873,0.128147859813571
"ENSG00000162433","AK4","protein_coding",0.139027128608808,0.435966918818256,0.149030227139347
"ENSG00000112425","EPM2A","protein_coding",0.139043622706145,0.435966918818256,0.198238289717154
"ENSG00000171792","RHNO1","protein_coding",0.139019418415503,0.435966918818256,-0.134659969470007
"ENSG00000125970","RALY","protein_coding",0.139071218992706,0.435966918818256,-0.186159503769194
"ENSG00000132549","VPS13B","protein_coding",0.139282303799761,0.436512078646342,0.136272619482955
"ENSG00000065911","MTHFD2","protein_coding",0.139398404517199,0.436711859430148,-0.252214764233864
"ENSG00000002587","HS3ST1","protein_coding",0.1394204471162,0.436711859430148,0.283653659208741
"ENSG00000135744","AGT","protein_coding",0.139503976159487,0.436763186325991,0.244128099488436
"ENSG00000107625","DDX50","protein_coding",0.139585645238085,0.436763186325991,0.107831249589007
"ENSG00000139154","AEBP2","protein_coding",0.13958284020379,0.436763186325991,0.121831968981091
"ENSG00000108312","UBTF","protein_coding",0.139538464988912,0.436763186325991,-0.133062066373855
"ENSG00000012171","SEMA3B","protein_coding",0.139708483718332,0.436798709952721,0.445588618670633
"ENSG00000166797","CIAO2A","protein_coding",0.139708616343481,0.436798709952721,-0.138501650206529
"ENSG00000154099","DNAAF1","protein_coding",0.139689408029885,0.436798709952721,-0.255015309483608
"ENSG00000100949","RABGGTA","protein_coding",0.13982040267869,0.437031823069173,-0.147731040855876
"ENSG00000154217","PITPNC1","protein_coding",0.13994853239159,0.437315882426741,0.165556552685626
"ENSG00000181045","SLC26A11","protein_coding",0.13999994809968,0.437360135894157,-0.199463897744982
"ENSG00000141858","SAMD1","protein_coding",0.140162135766416,0.437750325591308,0.138432367775484
"ENSG00000214338","SOGA3","protein_coding",0.140367619729202,0.438275493516177,0.284495182797348
"ENSG00000174749","FAM241A","protein_coding",0.14059479108363,0.4388680795857,-0.284826078278975
"ENSG00000110042","DTX4","protein_coding",0.140650445382718,0.438900467160815,0.148180853099386
"ENSG00000101222","SPEF1","protein_coding",0.140679936790984,0.438900467160815,-0.296994391947774
"ENSG00000117620","SLC35A3","protein_coding",0.140781507918893,0.439003458790045,-0.148432250258319
"ENSG00000121897","LIAS","protein_coding",0.140787736145189,0.439003458790045,-0.177843197922058
"ENSG00000170448","NFXL1","protein_coding",0.14083010620122,0.439018971535402,0.165943405276355
"ENSG00000196151","WDSUB1","protein_coding",0.140975619262703,0.439239323286659,0.165337192434228
"ENSG00000237515","SHISA9","protein_coding",0.140941304067396,0.439239323286659,0.308637020751686
"ENSG00000170458","CD14","protein_coding",0.141130670837174,0.439577333437761,-0.367734575716514
"ENSG00000167549","CORO6","protein_coding",0.141158990379928,0.439577333437761,-0.276663640037491
"ENSG00000106266","SNX8","protein_coding",0.141200682768906,0.439590563698478,0.231348413765056
"ENSG00000166200","COPS2","protein_coding",0.141348594290589,0.439817783453887,0.106729930780087
"ENSG00000167543","TP53I13","protein_coding",0.141331932837413,0.439817783453887,-0.223852844546513
"ENSG00000247596","TWF2","protein_coding",0.14152148177653,0.439929196183365,-0.173281702241005
"ENSG00000113638","TTC33","protein_coding",0.141542425573516,0.439929196183365,-0.138052100889642
"ENSG00000064999","ANKS1A","protein_coding",0.141605450464164,0.439929196183365,0.168262455519058
"ENSG00000180817","PPA1","protein_coding",0.141440939398211,0.439929196183365,0.115044448595801
"ENSG00000168256","NKIRAS2","protein_coding",0.141550307003049,0.439929196183365,-0.195432100915291
"ENSG00000100359","SGSM3","protein_coding",0.14160923614795,0.439929196183365,-0.110633811778835
"ENSG00000177311","ZBTB38","protein_coding",0.141724241331771,0.440169998210315,0.0988630238488447
"ENSG00000174917","MICOS13","protein_coding",0.141857755399126,0.44046814292138,-0.110172721565901
"ENSG00000082684","SEMA5B","protein_coding",0.14197953292744,0.440538579529573,-0.285075291831605
"ENSG00000168090","COPS6","protein_coding",0.14196731854926,0.440538579529573,-0.0965483004646951
"ENSG00000134597","RBMX2","protein_coding",0.141993014049396,0.440538579529573,-0.136626631379633
"ENSG00000175155","YPEL2","protein_coding",0.142150072820421,0.440909340795706,0.201096207867304
"ENSG00000134308","YWHAQ","protein_coding",0.142204931543341,0.44096299427333,0.0891778376190614
"ENSG00000127824","TUBA4A","protein_coding",0.142257609859721,0.441009859982342,0.215510924350947
"ENSG00000180447","GAS1","protein_coding",0.142378195706542,0.441267164095777,-0.2997888471429
"ENSG00000164024","METAP1","protein_coding",0.142520906473501,0.441592885193692,0.13213899111292
"ENSG00000243660","ZNF487","protein_coding",0.142616895993565,0.44177362880823,-0.206115718732185
"ENSG00000156502","SUPV3L1","protein_coding",0.14265449972845,0.44177362880823,-0.154538210394087
"ENSG00000180769","WDFY3-AS2","lncRNA",0.142784010819373,0.442058092568418,0.219615886689184
"ENSG00000105048","TNNT1","protein_coding",0.142941388884903,0.442428659506661,0.376373262811806
"ENSG00000105669","COPE","protein_coding",0.143075440294462,0.442726850041378,-0.0937811288508112
"ENSG00000166839","ANKDD1A","protein_coding",0.143235788194217,0.443106232780003,-0.172293599685349
"ENSG00000162441","LZIC","protein_coding",0.143338774653593,0.443308012232134,0.139049198358645
"ENSG00000109118","PHF12","protein_coding",0.143477032849614,0.443618742600597,-0.160973662470844
"ENSG00000115266","APC2","protein_coding",0.143573902804733,0.443801374125216,-0.103387999751413
"ENSG00000157870","PRXL2B","protein_coding",0.143677299577878,0.444004079243035,-0.1499457654808
"ENSG00000245910","SNHG6","lncRNA",0.143858919535837,0.44433141682471,0.211936102590696
"ENSG00000161642","ZNF385A","protein_coding",0.143842084601163,0.44433141682471,0.187327004901938
"ENSG00000173137","ADCK5","protein_coding",0.143977794235329,0.444347871798834,-0.184451967660908
"ENSG00000167862","MRPL58","protein_coding",0.143928554887675,0.444347871798834,-0.123110068935456
"ENSG00000089048","ESF1","protein_coding",0.14394913544476,0.444347871798834,0.173524631331988
"ENSG00000100564","PIGH","protein_coding",0.144160867698171,0.444761044991937,0.109812215834623
"ENSG00000104133","SPG11","protein_coding",0.144248752478913,0.444761044991937,-0.156093689604221
"ENSG00000179588","ZFPM1","protein_coding",0.144211505347004,0.444761044991937,-0.149471448600398
"ENSG00000108854","SMURF2","protein_coding",0.144263207779327,0.444761044991937,0.172173424415446
"ENSG00000086102","NFX1","protein_coding",0.144404520771528,0.445079830364331,-0.123209414925388
"ENSG00000181744","DIPK2A","protein_coding",0.14465144265191,0.445256407114166,-0.246520768439697
"ENSG00000153046","CDYL","protein_coding",0.144539124232845,0.445256407114166,0.185668524984897
"ENSG00000165886","UBTD1","protein_coding",0.14452815173004,0.445256407114166,-0.141659507385782
"ENSG00000246922","UBAP1L","protein_coding",0.144603366879785,0.445256407114166,-0.198626312007012
"ENSG00000125895","TMEM74B","protein_coding",0.144630999262493,0.445256407114166,-0.361044872659878
"ENSG00000162981","LRATD1","protein_coding",0.144809124663911,0.445391439233513,0.21244032293129
"ENSG00000096968","JAK2","protein_coding",0.14473435483911,0.445391439233513,-0.195076365623704
"ENSG00000139921","TMX1","protein_coding",0.144785281545283,0.445391439233513,0.171194614487154
"ENSG00000085760","MTIF2","protein_coding",0.144866317191613,0.445450645319419,0.13650482431631
"ENSG00000179604","CDC42EP4","protein_coding",0.145051203692595,0.445902364847097,-0.208976976598891
"ENSG00000109586","GALNT7","protein_coding",0.145157601727338,0.446072353017246,0.234697801700332
"ENSG00000130340","SNX9","protein_coding",0.145258484291732,0.446072353017246,0.131191162964651
"ENSG00000272841","AL139393.3","lncRNA",0.145221372267496,0.446072353017246,0.23628267537897
"ENSG00000277363","SRCIN1","protein_coding",0.145243808594331,0.446072353017246,0.154792294443746
"ENSG00000104059","FAM189A1","protein_coding",0.145334813277571,0.446190038671203,-0.188113597872924
"ENSG00000145191","EIF2B5","protein_coding",0.145521953294064,0.446647772986226,-0.116964731112641
"ENSG00000184203","PPP1R2","protein_coding",0.14561939508607,0.446830030922754,0.118131716008153
"ENSG00000135372","NAT10","protein_coding",0.145684921929997,0.446914288857633,-0.151008308444718
"ENSG00000177370","TIMM22","protein_coding",0.145742580138074,0.446974370642893,-0.14232216069158
"ENSG00000257093","DENND11","protein_coding",0.145963066951658,0.447533665712319,0.137937572708927
"ENSG00000118785","SPP1","protein_coding",0.146082409734149,0.447696279443016,0.467918948081213
"ENSG00000147684","NDUFB9","protein_coding",0.146092371937495,0.447696279443016,0.148103795239688
"ENSG00000120805","ARL1","protein_coding",0.14616132149697,0.44779068746723,0.12302910652703
"ENSG00000144589","STK11IP","protein_coding",0.146298396810634,0.448093706902384,-0.178273408262081
"ENSG00000169032","MAP2K1","protein_coding",0.146337474327908,0.44809649155181,0.229431411248475
"ENSG00000185880","TRIM69","protein_coding",0.146622948210349,0.44885356244837,0.0956253775820304
"ENSG00000150625","GPM6A","protein_coding",0.146837857070567,0.449160094322162,0.132402771977173
"ENSG00000109861","CTSC","protein_coding",0.146836171353602,0.449160094322162,-0.185279067146207
"ENSG00000100445","SDR39U1","protein_coding",0.14682144229342,0.449160094322162,0.0877274810908579
"ENSG00000115145","STAM2","protein_coding",0.146965498858878,0.449316394948756,0.134031266572102
"ENSG00000214160","ALG3","protein_coding",0.146963253144416,0.449316394948756,0.131486222109852
"ENSG00000198952","SMG5","protein_coding",0.147017551942226,0.449358515959838,-0.0985218433321822
"ENSG00000135245","HILPDA","protein_coding",0.147080891730545,0.449401574798915,-0.223389705707332
"ENSG00000169372","CRADD","protein_coding",0.147108198633069,0.449401574798915,0.125361924225395
"ENSG00000069248","NUP133","protein_coding",0.147244337420196,0.449583490588584,-0.0991975988705568
"ENSG00000163412","EIF4E3","protein_coding",0.147235545572888,0.449583490588584,0.137022181881359
"ENSG00000140987","ZSCAN32","protein_coding",0.147304088706712,0.449608040666074,0.146566747722528
"ENSG00000105643","ARRDC2","protein_coding",0.147328972099011,0.449608040666074,-0.251529700469533
"ENSG00000126062","TMEM115","protein_coding",0.147482634896699,0.449726268490195,-0.124519395897651
"ENSG00000223482","NUTM2A-AS1","lncRNA",0.147456980446198,0.449726268490195,0.17396106931833
"ENSG00000071859","FAM50A","protein_coding",0.147463820944247,0.449726268490195,0.101245430554266
"ENSG00000042493","CAPG","protein_coding",0.147679924147775,0.450094057501267,0.26889481054182
"ENSG00000213928","IRF9","protein_coding",0.147655764610223,0.450094057501267,-0.206353268354173
"ENSG00000263956","NBPF11","protein_coding",0.147923382202287,0.45032586476564,-0.248316945690116
"ENSG00000085982","USP40","protein_coding",0.147881938294814,0.45032586476564,-0.201371517013669
"ENSG00000254585","MAGEL2","protein_coding",0.147919720841983,0.45032586476564,0.267776744302002
"ENSG00000159792","PSKH1","protein_coding",0.147922159838136,0.45032586476564,-0.184825325165752
"ENSG00000105723","GSK3A","protein_coding",0.147947773458354,0.45032586476564,0.137413573724101
"ENSG00000166924","NYAP1","protein_coding",0.148020958931124,0.45041451781672,0.163521533071511
"ENSG00000111110","PPM1H","protein_coding",0.148053630686092,0.45041451781672,0.177800573882047
"ENSG00000115392","FANCL","protein_coding",0.148231123888409,0.450720899883429,-0.142370503331039
"ENSG00000072422","RHOBTB1","protein_coding",0.148214454874172,0.450720899883429,0.22673257599739
"ENSG00000163466","ARPC2","protein_coding",0.148375656380097,0.45104355409175,0.126420884438938
"ENSG00000175221","MED16","protein_coding",0.148505736976483,0.451322120658533,-0.12496083758698
"ENSG00000167778","SPRYD3","protein_coding",0.148675501583589,0.451604240256491,0.154252674009192
"ENSG00000175727","MLXIP","protein_coding",0.148654945410225,0.451604240256491,-0.177408115885401
"ENSG00000147655","RSPO2","protein_coding",0.148729551363392,0.451651560529287,-0.459923523864099
"ENSG00000074527","NTN4","protein_coding",0.148880850133881,0.451994098932446,0.24267409488156
"ENSG00000160305","DIP2A","protein_coding",0.148954073618063,0.452099489213046,0.181765254408399
"ENSG00000234545","FAM133B","protein_coding",0.149029629517224,0.452211902437895,0.133244164252582
"ENSG00000197548","ATG7","protein_coding",0.149119959172851,0.452369075113507,0.103403999508254
"ENSG00000163762","TM4SF18","protein_coding",0.149158922372434,0.452370381982015,-0.318497006528909
"ENSG00000176624","MEX3C","protein_coding",0.149213091674208,0.452417793454338,-0.146230246324545
"ENSG00000145414","NAF1","protein_coding",0.149494427819647,0.453153778105514,0.217082761878348
"ENSG00000115421","PAPOLG","protein_coding",0.149637095838366,0.453469154657308,-0.177909380352554
"ENSG00000168743","NPNT","protein_coding",0.149766662703176,0.453744676163943,0.409706867229103
"ENSG00000006625","GGCT","protein_coding",0.149928541104734,0.454117923779561,0.145090786414074
"ENSG00000141582","CBX4","protein_coding",0.150007050747966,0.454238528702894,0.112297491434771
"ENSG00000007255","TRAPPC6A","protein_coding",0.150116513493504,0.454452776795702,-0.18161449416104
"ENSG00000178209","PLEC","protein_coding",0.150164416098729,0.454480599381046,-0.131220802654152
"ENSG00000090975","PITPNM2","protein_coding",0.15027821575472,0.454707797154745,-0.21476952180539
"ENSG00000101004","NINL","protein_coding",0.150655931553847,0.4557332224793,-0.216708707807803
"ENSG00000006652","IFRD1","protein_coding",0.150725951735178,0.455827582012105,0.159892763658226
"ENSG00000109220","CHIC2","protein_coding",0.150804066872487,0.455946367520731,-0.165271287287849
"ENSG00000234741","GAS5","lncRNA",0.151040829556281,0.456427114283331,-0.167168075737787
"ENSG00000122126","OCRL","protein_coding",0.15100866245114,0.456427114283331,-0.17729446568014
"ENSG00000153113","CAST","protein_coding",0.151132562359314,0.456469329070838,0.171643290938077
"ENSG00000122042","UBL3","protein_coding",0.151102092225953,0.456469329070838,0.102405906700071
"ENSG00000141279","NPEPPS","protein_coding",0.151175323048436,0.45648104233247,0.113706893651789
"ENSG00000181904","C5orf24","protein_coding",0.151339091253717,0.456858043537834,0.107499231994307
"ENSG00000188338","SLC38A3","protein_coding",0.151404759928887,0.456890114956717,0.292983529770719
"ENSG00000146216","TTBK1","protein_coding",0.151453004819305,0.456890114956717,0.158974630664174
"ENSG00000089289","IGBP1","protein_coding",0.151466467411545,0.456890114956717,0.105189043525358
"ENSG00000158669","GPAT4","protein_coding",0.151572364632477,0.457092103977723,-0.112477319269576
"ENSG00000167447","SMG8","protein_coding",0.151705667869386,0.457376615507601,0.17569495024091
